onset	duration	nwb_table	epoch_name	behavioral_paradigm	environment	manipulation	peak_time	peak_normed_power	center_time	state	label
100.3512	0.09439999999999316	UpDownStatesTimeIntervals								DOWN	
100.392	0.14400000000000546	HSETimeIntervals					100.452		100.464		
100.726	0.24200000000000443	HSETimeIntervals					100.75999999999999		100.847		
100.7352	0.17439999999999145	UpDownStatesTimeIntervals								UP	
101.464	0.14400000000000546	UpDownStatesTimeIntervals								UP	
102.056	0.12080000000000268	UpDownStatesTimeIntervals								UP	
102.24499999999999	0.42500000000001137	HSETimeIntervals					102.548		102.4575		
102.67099999999999	0.1280000000000001	HSETimeIntervals					102.722		102.73499999999999		
102.6888	0.12080000000000268	UpDownStatesTimeIntervals								UP	
103.3224	0.26720000000000255	UpDownStatesTimeIntervals								UP	
104.565	0.12999999999999545	HSETimeIntervals					104.607		104.63		
105.283	0.09799999999999898	HSETimeIntervals					105.332		105.33200000000001		
105.612	0.15680000000000405	UpDownStatesTimeIntervals								UP	
106.1128	0.36480000000000246	UpDownStatesTimeIntervals								UP	
106.5464	0.289599999999993	UpDownStatesTimeIntervals								DOWN	
106.78	0.1039999999999992	HSETimeIntervals					106.848		106.83200000000001		
107.004	0.24399999999999977	UpDownStatesTimeIntervals								UP	
107.31	0.367999999999995	HSETimeIntervals					107.355		107.494		
107.7776	0.17039999999998656	UpDownStatesTimeIntervals								DOWN	
108.205	0.10099999999999909	HSETimeIntervals					108.252		108.2555		
108.5944	0.132000000000005	UpDownStatesTimeIntervals								UP	
108.62960000000001	0.04959999999999809	RippleTimeIntervals					108.65440000000001	11.794880456623222			
109.23	0.11299999999999955	HSETimeIntervals					109.297		109.2865		
109.77199999999999	0.20800000000001262	HSETimeIntervals					109.819		109.87599999999999		
110.392	0.18560000000000798	UpDownStatesTimeIntervals								UP	
110.398	0.16500000000000625	HSETimeIntervals					110.431		110.48049999999999		
110.7816	0.2184000000000026	UpDownStatesTimeIntervals								DOWN	
111.0	0.24639999999999418	UpDownStatesTimeIntervals								UP	
111.008	0.10200000000000387	HSETimeIntervals					111.072		111.059		
111.4976	0.1559999999999917	UpDownStatesTimeIntervals								UP	
111.74799999999999	0.27200000000000557	HSETimeIntervals					111.916		111.88399999999999		
112.156	0.06080000000000041	UpDownStatesTimeIntervals								DOWN	
112.2168	0.13919999999998822	UpDownStatesTimeIntervals								UP	
112.57	0.3410000000000082	HSETimeIntervals					112.865		112.7405		
112.88000000000001	0.02559999999999718	RippleTimeIntervals					112.89760000000001	3.221891338206357			
113.4904	0.14240000000000919	UpDownStatesTimeIntervals								UP	
114.012	0.16159999999999286	UpDownStatesTimeIntervals								UP	
114.086	0.08400000000000318	HSETimeIntervals					114.121		114.128		
114.207	0.09000000000000341	HSETimeIntervals					114.238		114.252		
114.26	0.021600000000006503	RippleTimeIntervals					114.27520000000001	3.1582051195206593			
114.548	0.1599999999999966	UpDownStatesTimeIntervals								UP	
114.572	0.07499999999998863	HSETimeIntervals					114.61		114.6095		
114.58080000000001	0.05919999999998993	RippleTimeIntervals					114.632	16.50436373211991			
114.817	0.06499999999999773	HSETimeIntervals					114.847		114.84949999999999		
114.852	0.03360000000000696	RippleTimeIntervals					114.8776	6.331976744529407			
115.2792	0.1495999999999924	UpDownStatesTimeIntervals								UP	
115.497	0.10500000000000398	HSETimeIntervals					115.557		115.5495		
116.1624	0.2687999999999988	UpDownStatesTimeIntervals								UP	
116.223	0.24500000000000455	HSETimeIntervals					116.321		116.3455		
116.6296	0.2680000000000007	UpDownStatesTimeIntervals								DOWN	
116.854	0.19899999999999807	HSETimeIntervals					116.957		116.9535		
116.8976	0.2079999999999984	UpDownStatesTimeIntervals								UP	
118.3208	0.1863999999999919	UpDownStatesTimeIntervals								UP	
118.779	0.09300000000000352	HSETimeIntervals					118.833		118.82549999999999		
119.6152	0.3048000000000002	UpDownStatesTimeIntervals								UP	
119.637	0.28999999999999204	HSETimeIntervals					119.722		119.782		
119.96	0.16100000000000136	HSETimeIntervals					120.01599999999999		120.0405		
120.251	0.2879999999999967	HSETimeIntervals					120.497		120.39500000000001		
120.3968	0.1039999999999992	UpDownStatesTimeIntervals								UP	
120.58	0.09120000000000061	UpDownStatesTimeIntervals								DOWN	
120.78	0.23999999999999488	HSETimeIntervals					120.84		120.9		
121.2416	0.15439999999999543	UpDownStatesTimeIntervals								UP	
122.2248	0.07200000000000273	RippleTimeIntervals					122.2496	16.67085712665787			
122.9128	0.04640000000000555	RippleTimeIntervals					122.94160000000001	4.74518212082482			
123.05680000000001	0.02559999999999718	RippleTimeIntervals					123.0656	6.48973242207578			
123.20880000000001	0.027999999999991587	RippleTimeIntervals					123.21520000000001	6.999529856571886			
123.812	0.31279999999999575	UpDownStatesTimeIntervals								UP	
124.373	0.27299999999999613	HSETimeIntervals					124.456		124.5095		
124.5336	0.17039999999998656	UpDownStatesTimeIntervals								UP	
124.8216	0.2055999999999898	UpDownStatesTimeIntervals								DOWN	
124.989	0.21099999999999852	HSETimeIntervals					125.151		125.09450000000001		
125.0	16.0	SleepStates									WAKEstate
125.0272	0.30000000000001137	UpDownStatesTimeIntervals								UP	
125.5632	0.05760000000000787	UpDownStatesTimeIntervals								DOWN	
125.6208	0.12720000000000198	UpDownStatesTimeIntervals								UP	
126.0656	0.12639999999998963	UpDownStatesTimeIntervals								DOWN	
126.192	0.2936000000000121	UpDownStatesTimeIntervals								UP	
126.2432	0.03119999999999834	RippleTimeIntervals					126.2664	3.3653231802390966			
127.396	0.12599999999999056	HSETimeIntervals					127.481		127.459		
127.5328	0.16080000000000894	UpDownStatesTimeIntervals								UP	
127.57520000000001	0.12399999999999523	RippleTimeIntervals					127.6096	3.8229391454331623			
127.75120000000001	0.03359999999999275	RippleTimeIntervals					127.7776	3.0454703330012967			
128.1608	0.03360000000000696	RippleTimeIntervals					128.1896	3.6891809662671746			
130.359	0.07999999999998408	HSETimeIntervals					130.405		130.399		
131.924	0.17599999999998772	UpDownStatesTimeIntervals								UP	
132.296	0.17500000000001137	HSETimeIntervals					132.375		132.3835		
132.7408	0.12000000000000455	UpDownStatesTimeIntervals								UP	
133.084	0.4720000000000084	UpDownStatesTimeIntervals								UP	
133.776	0.17919999999998026	UpDownStatesTimeIntervals								DOWN	
134.1872	0.16240000000001942	UpDownStatesTimeIntervals								UP	
136.434	0.1220000000000141	HSETimeIntervals					136.515		136.495		
137.5816	0.16639999999998167	UpDownStatesTimeIntervals								UP	
138.48	0.1856000000000222	UpDownStatesTimeIntervals								UP	
139.804	0.0730000000000075	HSETimeIntervals					139.838		139.8405		
140.1704	0.14160000000001105	UpDownStatesTimeIntervals								UP	
140.344	0.31280000000000996	UpDownStatesTimeIntervals								DOWN	
140.383	0.14099999999999113	HSETimeIntervals					140.417		140.45350000000002		
141.1272	0.12560000000001992	UpDownStatesTimeIntervals								UP	
142.0	71.0	SleepStates									NREMstate
142.6032	0.14800000000002456	UpDownStatesTimeIntervals								UP	
142.8464	0.12080000000000268	UpDownStatesTimeIntervals								DOWN	
143.4768	0.15440000000000964	UpDownStatesTimeIntervals								UP	
144.4192	0.17440000000001987	UpDownStatesTimeIntervals								UP	
146.404	0.10400000000001342	UpDownStatesTimeIntervals								UP	
146.7304	0.037599999999997635	RippleTimeIntervals					146.7552	9.170909283924967			
146.88	0.22400000000001796	UpDownStatesTimeIntervals								UP	
146.8976	0.08559999999999945	RippleTimeIntervals					146.952	16.32975542918182			
147.7872	0.1495999999999924	UpDownStatesTimeIntervals								UP	
149.0296	0.15840000000000032	UpDownStatesTimeIntervals								UP	
149.7832	0.14160000000001105	UpDownStatesTimeIntervals								UP	
150.916	0.12479999999999336	UpDownStatesTimeIntervals								UP	
151.82240000000002	0.02400000000000091	RippleTimeIntervals					151.8384	16.200739605786094			
151.936	0.04159999999998831	RippleTimeIntervals					151.9592	13.757318286778014			
152.58	0.04640000000000555	RippleTimeIntervals					152.59120000000001	9.819045465793893			
153.921	0.11600000000001387	HSETimeIntervals					153.958		153.97899999999998		
155.074	0.3089999999999975	HSETimeIntervals					155.178		155.22850000000003		
155.1728	0.15440000000000964	UpDownStatesTimeIntervals								UP	
156.6592	0.02400000000000091	RippleTimeIntervals					156.6736	4.475492445262273			
158.032	0.2389999999999759	HSETimeIntervals					158.072		158.1515		
158.34799999999998	0.35000000000002274	HSETimeIntervals					158.557		158.523		
159.556	0.18499999999997385	HSETimeIntervals					159.699		159.6485		
159.7656	0.21199999999998909	UpDownStatesTimeIntervals								UP	
160.3024	0.3055999999999983	UpDownStatesTimeIntervals								UP	
160.308	0.11199999999999477	HSETimeIntervals					160.389		160.364		
161.003	0.14300000000000068	HSETimeIntervals					161.055		161.07449999999997		
162.8344	0.1488000000000227	UpDownStatesTimeIntervals								UP	
163.178	0.11299999999999955	HSETimeIntervals					163.219		163.2345		
163.819	0.1839999999999975	HSETimeIntervals					163.953		163.911		
164.0656	0.10560000000000969	UpDownStatesTimeIntervals								DOWN	
164.1712	0.07679999999999154	UpDownStatesTimeIntervals								UP	
164.6368	0.041600000000016735	UpDownStatesTimeIntervals								DOWN	
164.6784	0.21999999999999886	UpDownStatesTimeIntervals								UP	
165.1384	0.21999999999999886	UpDownStatesTimeIntervals								UP	
165.724	0.18000000000000682	UpDownStatesTimeIntervals								UP	
166.7432	0.15279999999998495	UpDownStatesTimeIntervals								UP	
167.5616	0.12399999999999523	UpDownStatesTimeIntervals								UP	
167.61520000000002	0.0327999999999804	RippleTimeIntervals					167.624	22.858091776178387			
170.166	0.28700000000000614	HSETimeIntervals					170.346		170.30949999999999		
170.8088	0.30400000000000205	UpDownStatesTimeIntervals								UP	
171.683	0.28600000000000136	HSETimeIntervals					171.795		171.826		
173.328	0.11920000000000641	UpDownStatesTimeIntervals								UP	
174.1832	0.03200000000001069	RippleTimeIntervals					174.1928	3.495724498676842			
174.299	0.0549999999999784	HSETimeIntervals					174.327		174.3265		
174.9384	0.12239999999999895	UpDownStatesTimeIntervals								UP	
175.305	0.13399999999998613	HSETimeIntervals					175.338		175.372		
175.656	0.1279999999999859	HSETimeIntervals					175.696		175.72		
175.7328	0.03120000000001255	RippleTimeIntervals					175.7568	10.135019245074846			
175.9344	0.14400000000000546	RippleTimeIntervals					176.0704	17.90186087570245			
176.04	0.0630000000000166	HSETimeIntervals					176.074		176.0715		
176.22	0.03440000000000509	RippleTimeIntervals					176.2408	21.314992437878118			
176.2992	0.5039999999999907	UpDownStatesTimeIntervals								UP	
176.9744	0.19360000000000355	UpDownStatesTimeIntervals								UP	
177.2824	0.07280000000000086	RippleTimeIntervals					177.30960000000002	13.786255260656212			
177.412	0.12000000000000455	UpDownStatesTimeIntervals								DOWN	
177.532	0.07839999999998781	UpDownStatesTimeIntervals								UP	
178.1848	0.07600000000002183	RippleTimeIntervals					178.232	6.184196609903879			
178.4792	0.12160000000000082	UpDownStatesTimeIntervals								UP	
179.128	0.1360000000000241	UpDownStatesTimeIntervals								UP	
179.612	0.17359999999999332	UpDownStatesTimeIntervals								UP	
179.861	0.16300000000001091	HSETimeIntervals					179.901		179.9425		
180.1576	0.19360000000000355	UpDownStatesTimeIntervals								DOWN	
180.362	0.3340000000000032	HSETimeIntervals					180.469		180.529		
180.6104	0.39920000000000755	UpDownStatesTimeIntervals								UP	
181.1992	0.05520000000001346	UpDownStatesTimeIntervals								DOWN	
181.409	0.22900000000001342	HSETimeIntervals					181.599		181.52349999999998		
181.6312	0.09759999999999991	UpDownStatesTimeIntervals								UP	
182.1016	0.13920000000001664	UpDownStatesTimeIntervals								UP	
182.9192	0.18640000000002033	UpDownStatesTimeIntervals								UP	
183.05280000000002	0.04159999999998831	RippleTimeIntervals					183.07600000000002	7.2177894115173915			
183.2136	0.2447999999999979	UpDownStatesTimeIntervals								DOWN	
183.7736	0.07920000000001437	UpDownStatesTimeIntervals								DOWN	
183.9048	0.18559999999999377	UpDownStatesTimeIntervals								UP	
184.4096	0.2751999999999839	UpDownStatesTimeIntervals								DOWN	
184.534	0.15399999999999636	HSETimeIntervals					184.57		184.611		
185.0992	0.13599999999999568	UpDownStatesTimeIntervals								UP	
185.756	0.19839999999999236	UpDownStatesTimeIntervals								UP	
186.3048	0.09440000000000737	UpDownStatesTimeIntervals								DOWN	
186.482	0.24199999999999022	HSETimeIntervals					186.661		186.603		
186.7008	0.23120000000000118	UpDownStatesTimeIntervals								UP	
186.80880000000002	0.08559999999999945	RippleTimeIntervals					186.8144	6.792428800368589			
187.153	0.34200000000001296	HSETimeIntervals					187.262		187.32399999999998		
187.3376	0.03839999999999577	RippleTimeIntervals					187.3424	4.61843992850789			
187.4592	0.12399999999999523	UpDownStatesTimeIntervals								UP	
187.6832	0.24639999999999418	UpDownStatesTimeIntervals								DOWN	
188.12199999999999	0.2880000000000109	HSETimeIntervals					188.356		188.266		
188.1696	0.13759999999999195	UpDownStatesTimeIntervals								UP	
188.672	0.1711999999999989	UpDownStatesTimeIntervals								UP	
188.72400000000002	0.03520000000000323	RippleTimeIntervals					188.74	18.718066432583676			
189.112	0.16079999999999472	UpDownStatesTimeIntervals								DOWN	
189.2728	0.2096000000000231	UpDownStatesTimeIntervals								UP	
189.6552	0.06879999999998176	UpDownStatesTimeIntervals								DOWN	
189.724	0.23279999999999745	UpDownStatesTimeIntervals								UP	
189.74	0.33899999999999864	HSETimeIntervals					189.999		189.9095		
190.431	0.44999999999998863	HSETimeIntervals					190.555		190.656		
190.4368	0.16159999999999286	UpDownStatesTimeIntervals								UP	
190.96	0.1063999999999794	UpDownStatesTimeIntervals								DOWN	
191.0664	0.2096000000000231	UpDownStatesTimeIntervals								UP	
191.924	0.06799999999998363	UpDownStatesTimeIntervals								DOWN	
192.4536	0.27360000000001605	UpDownStatesTimeIntervals								UP	
192.9576	0.0759999999999934	UpDownStatesTimeIntervals								DOWN	
193.16	0.25679999999999836	UpDownStatesTimeIntervals								UP	
193.7056	0.34559999999999036	UpDownStatesTimeIntervals								UP	
194.6176	0.21920000000000073	UpDownStatesTimeIntervals								UP	
195.58	0.06499999999999773	HSETimeIntervals					195.612		195.6125		
196.2608	0.2376000000000147	UpDownStatesTimeIntervals								UP	
197.6296	0.2383999999999844	UpDownStatesTimeIntervals								UP	
197.722	0.14300000000000068	HSETimeIntervals					197.804		197.7935		
198.564	0.12640000000001805	UpDownStatesTimeIntervals								UP	
199.24	0.14560000000000173	UpDownStatesTimeIntervals								UP	
199.604	0.3229999999999791	HSETimeIntervals					199.647		199.7655		
