onset	duration	nwb_table	epoch_name	behavioral_paradigm	environment	manipulation	peak_time	peak_normed_power	center_time	state	label
70.7888	0.2015999999999991	UpDownStatesTimeIntervals								UP	
72.9728	0.10719999999999175	UpDownStatesTimeIntervals								UP	
73.5752	0.21680000000000632	UpDownStatesTimeIntervals								UP	
73.697	0.17599999999998772	HSETimeIntervals					73.835		73.785		
73.82000000000001	0.04719999999998947	RippleTimeIntervals					73.8416	6.214361630402128			
74.3152	0.1167999999999978	UpDownStatesTimeIntervals								UP	
74.9312	0.3207999999999913	UpDownStatesTimeIntervals								UP	
75.5736	0.25679999999999836	UpDownStatesTimeIntervals								UP	
76.3504	0.10720000000000596	UpDownStatesTimeIntervals								UP	
76.7696	0.2896000000000072	UpDownStatesTimeIntervals								UP	
78.1352	0.22800000000000864	UpDownStatesTimeIntervals								UP	
78.9312	0.11839999999999407	UpDownStatesTimeIntervals								DOWN	
79.0496	0.16320000000000334	UpDownStatesTimeIntervals								UP	
79.5656	0.2424000000000035	UpDownStatesTimeIntervals								UP	
80.6864	0.0455999999999932	RippleTimeIntervals					80.7168	12.13499119184972			
81.1048	0.13040000000000873	UpDownStatesTimeIntervals								UP	
82.0288	0.2751999999999981	UpDownStatesTimeIntervals								UP	
83.3432	0.26959999999999695	UpDownStatesTimeIntervals								UP	
84.3792	0.18240000000000123	UpDownStatesTimeIntervals								UP	
84.96	0.2464000000000084	UpDownStatesTimeIntervals								UP	
85.6288	0.12000000000000455	UpDownStatesTimeIntervals								UP	
86.0944	0.31440000000000623	UpDownStatesTimeIntervals								UP	
87.0336	0.13119999999999266	UpDownStatesTimeIntervals								UP	
88.1312	0.1647999999999996	UpDownStatesTimeIntervals								UP	
89.0672	0.25679999999999836	UpDownStatesTimeIntervals								UP	
89.9224	0.220799999999997	UpDownStatesTimeIntervals								UP	
90.4864	0.20640000000000214	UpDownStatesTimeIntervals								UP	
93.108	0.2015999999999991	UpDownStatesTimeIntervals								UP	
93.8792	0.18479999999999563	UpDownStatesTimeIntervals								UP	
95.5856	0.3768000000000029	UpDownStatesTimeIntervals								UP	
96.4248	0.14639999999999986	UpDownStatesTimeIntervals								UP	
97.5664	0.1384000000000043	UpDownStatesTimeIntervals								UP	
97.602	0.07499999999998863	HSETimeIntervals					97.64		97.6395		
97.9504	0.06560000000000343	UpDownStatesTimeIntervals								DOWN	
98.716	0.16320000000000334	UpDownStatesTimeIntervals								UP	
108.719	0.18300000000000693	HSETimeIntervals					108.761		108.81049999999999		
110.2672	0.04080000000000439	RippleTimeIntervals					110.304	4.868016018500248			
117.716	0.09600000000000364	HSETimeIntervals					117.76599999999999		117.764		
122.74000000000001	0.08319999999999084	RippleTimeIntervals					122.8024	14.682681039369207			
126.9248	0.04080000000000439	RippleTimeIntervals					126.95840000000001	5.257829563546349			
128.715	0.1279999999999859	HSETimeIntervals					128.79		128.779		
132.4864	0.03120000000001255	RippleTimeIntervals					132.49120000000002	3.1724829696307677			
132.652	0.2720000000000198	HSETimeIntervals					132.69		132.78799999999998		
132.86960000000002	0.03999999999999204	RippleTimeIntervals					132.89600000000002	3.052211466052405			
139.189	0.09300000000001774	HSETimeIntervals					139.24		139.2355		
139.337	0.0660000000000025	HSETimeIntervals					139.369		139.36999999999998		
140.736	0.08800000000002228	HSETimeIntervals					140.768		140.78		
142.8792	0.04400000000001114	RippleTimeIntervals					142.9048	3.848441836484594			
146.9888	0.043200000000013006	RippleTimeIntervals					146.9944	5.466995558119819			
147.4992	0.02400000000000091	RippleTimeIntervals					147.5088	3.1001367404546762			
148.503	0.08899999999999864	HSETimeIntervals					148.545		148.54749999999999		
179.55360000000002	0.05359999999998877	RippleTimeIntervals					179.5624	4.467835162107088			
180.023	0.2650000000000148	HSETimeIntervals					180.162		180.1555		
197.055	0.11400000000000432	HSETimeIntervals					197.138		197.112		
201.903	0.3340000000000032	HSETimeIntervals					202.097		202.07		
221.846	0.12299999999999045	HSETimeIntervals					221.914		221.9075		
235.29520000000002	0.06799999999998363	RippleTimeIntervals					235.3256	5.411811393199811			
270.98900000000003	0.07099999999996953	HSETimeIntervals					271.026		271.02450000000005		
280.02700000000004	0.2470000000000141	HSETimeIntervals					280.216		280.1505		
284.307	0.06200000000001182	HSETimeIntervals					284.336		284.338		
292.33900000000006	0.20199999999999818	HSETimeIntervals					292.494		292.44000000000005		
292.47360000000003	0.04879999999997153	RippleTimeIntervals					292.5152	3.5380895143114435			
298.06100000000004	0.09499999999997044	HSETimeIntervals					298.12500000000006		298.10850000000005		
298.1168	0.02960000000001628	RippleTimeIntervals					298.13120000000004	10.418590486133125			
298.42	0.2340000000000373	HSETimeIntervals					298.502		298.53700000000003		
305.26	0.0664000000000442	RippleTimeIntervals					305.3184	9.240691504497095			
305.39840000000004	0.057599999999979445	RippleTimeIntervals					305.4448	12.014517152330463			
305.40000000000003	0.07799999999997453	HSETimeIntervals					305.43800000000005		305.439		
317.1232	0.04079999999999018	RippleTimeIntervals					317.156	32.03849681947737			
320.65900000000005	0.09799999999995634	HSETimeIntervals					320.72200000000004		320.708		
320.69280000000003	0.051999999999964075	RippleTimeIntervals					320.7352	8.869646301246226			
323.02160000000003	0.036000000000001364	RippleTimeIntervals					323.0384	3.0436339850082894			
326.00640000000004	0.031199999999955708	RippleTimeIntervals					326.0152	5.06449773118032			
334.72400000000005	0.16100000000000136	HSETimeIntervals					334.82300000000004		334.8045		
334.8224	0.04079999999999018	RippleTimeIntervals					334.8448	3.6007924797177955			
353.329	0.15900000000004866	HSETimeIntervals					353.42100000000005		353.4085		
366.10100000000006	0.06299999999998818	HSETimeIntervals					366.134		366.13250000000005		
370.02400000000006	0.10799999999994725	HSETimeIntervals					370.09200000000004		370.07800000000003		
370.04400000000004	0.08159999999998035	RippleTimeIntervals					370.0688	8.344206784223172			
376.314	0.34899999999998954	HSETimeIntervals					376.632		376.48850000000004		
380.43760000000003	0.027999999999963165	RippleTimeIntervals					380.456	7.880502665755871			
381.6408	0.030399999999985994	RippleTimeIntervals					381.6488	3.9918228167413585			
381.74240000000003	0.07200000000000273	RippleTimeIntervals					381.7848	24.823423703902186			
386.232	0.05680000000000973	RippleTimeIntervals					386.2624	5.823899771488663			
386.3272	0.08640000000002601	RippleTimeIntervals					386.4032	12.656351449971144			
394.05600000000004	0.09399999999999409	HSETimeIntervals					394.11800000000005		394.10300000000007		
403.0792	0.04959999999999809	RippleTimeIntervals					403.11600000000004	7.796867652446677			
405.21000000000004	0.37700000000000955	HSETimeIntervals					405.25800000000004		405.3985		
407.27360000000004	0.04719999999997526	RippleTimeIntervals					407.3048	22.93548885197711			
408.982	0.1190000000000282	HSETimeIntervals					409.07000000000005		409.04150000000004		
421.105	0.11000000000001364	HSETimeIntervals					421.177		421.16		
425.62800000000004	0.18299999999999272	HSETimeIntervals					425.68100000000004		425.71950000000004		
425.6696	0.030400000000042837	RippleTimeIntervals					425.6952	6.251852529481716			
425.74960000000004	0.04559999999997899	RippleTimeIntervals					425.7776	6.470952339133395			
429.598	0.1500000000000341	HSETimeIntervals					429.708		429.673		
432.16	0.07699999999999818	HSETimeIntervals					432.19100000000003		432.1985		
434.13100000000003	0.09000000000003183	HSETimeIntervals					434.19100000000003		434.17600000000004		
436.64500000000004	0.1139999999999759	HSETimeIntervals					436.696		436.70200000000006		
437.778	0.13100000000002865	HSETimeIntervals					437.845		437.8435		
448.23800000000006	0.16599999999999682	HSETimeIntervals					448.367		448.3210000000001		
453.696	0.09399999999999409	HSETimeIntervals					453.75300000000004		453.74300000000005		
454.03900000000004	0.18399999999996908	HSETimeIntervals					454.098		454.13100000000003		
455.78000000000003	0.030399999999985994	RippleTimeIntervals					455.788	3.6328196345872876			
461.083	0.17700000000002092	HSETimeIntervals					461.165		461.17150000000004		
465.45120000000003	0.031999999999982265	RippleTimeIntervals					465.4768	3.372523333039097			
469.53520000000003	0.03120000000001255	RippleTimeIntervals					469.54	3.1259377540005677			
472.30100000000004	0.3369999999999891	HSETimeIntervals					472.526		472.46950000000004		
476.764	0.12999999999999545	HSETimeIntervals					476.807		476.829		
478.93500000000006	0.11599999999998545	HSETimeIntervals					478.992		478.99300000000005		
480.8088	0.036000000000001364	RippleTimeIntervals					480.81600000000003	7.752719528636716			
486.2728	0.05119999999999436	RippleTimeIntervals					486.2984	3.406614504637704			
492.10400000000004	0.10800000000000409	HSETimeIntervals					492.17600000000004		492.158		
492.35200000000003	0.07400000000001228	HSETimeIntervals					492.38500000000005		492.389		
492.86100000000005	0.11899999999997135	HSETimeIntervals					492.92800000000005		492.92050000000006		
492.8992	0.05360000000001719	RippleTimeIntervals					492.92080000000004	4.321080826396298			
493.045	0.12100000000003774	HSETimeIntervals					493.12000000000006		493.1055		
494.293	0.3300000000000409	HSETimeIntervals					494.432		494.458		
496.16700000000003	0.07499999999998863	HSETimeIntervals					496.20500000000004		496.20450000000005		
505.1232	0.02800000000002001	RippleTimeIntervals					505.12800000000004	3.055648696378771			
506.44800000000004	0.09300000000001774	HSETimeIntervals					506.49100000000004		506.4945		
509.658	0.09600000000000364	HSETimeIntervals					509.70000000000005		509.706		
510.057	0.22800000000000864	HSETimeIntervals					510.249		510.171		
512.3040000000001	0.08799999999996544	HSETimeIntervals					512.345		512.3480000000001		
513.542	0.09799999999995634	HSETimeIntervals					513.604		513.591		
516.0	34.0	SleepStates									NREMstate
517.0600000000001	0.48599999999999	HSETimeIntervals					517.273		517.3030000000001		
518.361	0.3350000000000364	HSETimeIntervals					518.654		518.5285		
518.5984	0.12639999999998963	UpDownStatesTimeIntervals								UP	
518.7130000000001	0.3650000000000091	HSETimeIntervals					518.898		518.8955000000001		
519.6016	0.12000000000000455	UpDownStatesTimeIntervals								UP	
525.7330000000001	0.09500000000002728	HSETimeIntervals					525.7710000000001		525.7805000000001		
528.6220000000001	0.07799999999997453	HSETimeIntervals					528.657		528.6610000000001		
529.2860000000001	0.17399999999997817	HSETimeIntervals					529.392		529.373		
530.592	0.08720000000005257	RippleTimeIntervals					530.6584	3.755117319625493			
532.7936	0.06560000000001764	RippleTimeIntervals					532.8216	3.533896741851289			
538.116	0.09000000000003183	HSETimeIntervals					538.166		538.161		
542.2288	0.1208000000000311	UpDownStatesTimeIntervals								UP	
542.5690000000001	0.3129999999999882	HSETimeIntervals					542.623		542.7255000000001		
543.02	0.13999999999998636	UpDownStatesTimeIntervals								UP	
543.9112	0.40639999999996235	UpDownStatesTimeIntervals								UP	
543.951	0.34799999999995634	HSETimeIntervals					544.2230000000001		544.125		
544.311	0.35599999999999454	HSETimeIntervals					544.499		544.489		
544.96	0.13839999999993324	UpDownStatesTimeIntervals								UP	
545.4152	0.2799999999999727	UpDownStatesTimeIntervals								UP	
546.0768	0.15359999999998308	UpDownStatesTimeIntervals								UP	
546.3670000000001	0.23899999999991905	HSETimeIntervals					546.4240000000001		546.4865000000001		
547.0424	0.14159999999992579	UpDownStatesTimeIntervals								UP	
550.272	0.49099999999998545	HSETimeIntervals					550.488		550.5175		
551.0	142.0	SleepStates									WAKEstate
551.748	0.06479999999999109	RippleTimeIntervals					551.7912	3.578403003185804			
577.35	0.48699999999996635	HSETimeIntervals					577.64		577.5935000000001		
584.529	0.12000000000000455	HSETimeIntervals					584.5840000000001		584.5889999999999		
587.9352	0.023199999999974352	RippleTimeIntervals					587.9424	3.0797642059445836			
589.037	0.10199999999997544	HSETimeIntervals					589.0930000000001		589.0880000000001		
589.471	0.3369999999999891	HSETimeIntervals					589.7560000000001		589.6395		
592.9970000000001	0.36000000000001364	HSETimeIntervals					593.1550000000001		593.177		
593.379	0.11000000000001364	HSETimeIntervals					593.4480000000001		593.434		
594.8090000000001	0.12599999999997635	HSETimeIntervals					594.9000000000001		594.8720000000001		
595.0500000000001	0.1029999999999518	HSETimeIntervals					595.104		595.1015000000001		
595.974	0.17399999999997817	HSETimeIntervals					596.106		596.061		
604.7552000000001	0.06479999999999109	RippleTimeIntervals					604.812	4.116359058201219			
605.7744	0.03520000000003165	RippleTimeIntervals					605.8048	3.511259651465478			
606.472	0.11200000000008004	HSETimeIntervals					606.5160000000001		606.528		
609.6750000000001	0.2479999999999336	HSETimeIntervals					609.798		609.7990000000001		
610.205	0.19299999999998363	HSETimeIntervals					610.3000000000001		610.3015		
610.467	0.1570000000000391	HSETimeIntervals					610.538		610.5455		
613.6360000000001	0.3229999999999791	HSETimeIntervals					613.6700000000001		613.7975000000001		
614.311	0.2440000000000282	HSETimeIntervals					614.5120000000001		614.433		
614.5740000000001	0.3410000000000082	HSETimeIntervals					614.773		614.7445		
615.341	0.11000000000001364	HSETimeIntervals					615.402		615.396		
616.686	0.1150000000000091	HSETimeIntervals					616.736		616.7435		
618.658	0.11000000000001364	HSETimeIntervals					618.738		618.713		
618.8240000000001	0.10500000000001819	HSETimeIntervals					618.87		618.8765000000001		
620.0360000000001	0.07899999999995089	HSETimeIntervals					620.0790000000001		620.0755		
620.788	0.24500000000000455	HSETimeIntervals					620.993		620.9105		
621.1030000000001	0.41800000000000637	HSETimeIntervals					621.152		621.312		
627.874	0.2400000000000091	HSETimeIntervals					627.943		627.994		
636.6610000000001	0.09600000000000364	HSETimeIntervals					636.6980000000001		636.7090000000001		
636.7088	0.02320000000008804	RippleTimeIntervals					636.7176000000001	3.2314967521913087			
641.4632	0.025600000000054024	RippleTimeIntervals					641.4784000000001	3.6197828043620865			
641.912	0.06200000000001182	HSETimeIntervals					641.9440000000001		641.943		
644.712	0.0664000000000442	RippleTimeIntervals					644.7288	3.104742185226264			
645.388	0.03520000000003165	RippleTimeIntervals					645.3928000000001	3.642996757183981			
645.779	0.16800000000000637	HSETimeIntervals					645.846		645.8629999999999		
646.734	0.08299999999996999	HSETimeIntervals					646.769		646.7755000000001		
649.22	0.022399999999947795	RippleTimeIntervals					649.2288	4.991738392718823			
649.4352	0.04640000000006239	RippleTimeIntervals					649.4696	4.026316238148199			
650.688	0.18400000000008276	HSETimeIntervals					650.84		650.78		
650.8344000000001	0.027999999999906322	RippleTimeIntervals					650.8480000000001	5.3995844989685855			
655.4200000000001	0.24299999999993815	HSETimeIntervals					655.4580000000001		655.5415		
659.9300000000001	0.33799999999996544	HSETimeIntervals					660.202		660.099		
668.368	0.17200000000002547	HSETimeIntervals					668.402		668.4540000000001		
668.744	0.25099999999997635	HSETimeIntervals					668.797		668.8695		
676.678	0.3770000000000664	HSETimeIntervals					676.7710000000001		676.8665		
676.7424000000001	0.061599999999998545	RippleTimeIntervals					676.7464	3.377728889634749			
680.927	0.25	HSETimeIntervals					681.14		681.052		
681.216	0.4399999999999409	UpDownStatesTimeIntervals								UP	
682.8184	0.2559999999999718	UpDownStatesTimeIntervals								UP	
683.394	0.09100000000000819	HSETimeIntervals					683.431		683.4395		
685.927	0.1290000000000191	HSETimeIntervals					686.0210000000001		685.9915		
686.436	0.08640000000002601	RippleTimeIntervals					686.5112	12.716706671679534			
688.976	0.08100000000001728	HSETimeIntervals					689.0210000000001		689.0165		
690.4688	0.27520000000004075	UpDownStatesTimeIntervals								UP	
691.331	0.16800000000000637	HSETimeIntervals					691.418		691.415		
691.6344	0.057599999999979445	UpDownStatesTimeIntervals								DOWN	
692.2456	0.16000000000008185	UpDownStatesTimeIntervals								DOWN	
692.4056	0.13599999999996726	UpDownStatesTimeIntervals								UP	
693.628	0.16899999999998272	HSETimeIntervals					693.758		693.7125000000001		
693.728	0.19839999999999236	UpDownStatesTimeIntervals								UP	
694.0	20.0	SleepStates									NREMstate
695.0424	0.07919999999990068	UpDownStatesTimeIntervals								DOWN	
695.1216	0.15040000000010423	UpDownStatesTimeIntervals								UP	
696.9856	0.20080000000007203	UpDownStatesTimeIntervals								UP	
697.7456	0.15440000000000964	UpDownStatesTimeIntervals								UP	
698.568	0.2176000000000613	UpDownStatesTimeIntervals								UP	
700.6	0.3471999999999298	UpDownStatesTimeIntervals								UP	
702.2896000000001	0.022399999999947795	RippleTimeIntervals					702.2968000000001	10.185159780268412			
709.5056	0.2176000000000613	UpDownStatesTimeIntervals								UP	
709.7928	0.32159999999998945	UpDownStatesTimeIntervals								DOWN	
710.1688	0.033599999999978536	RippleTimeIntervals					710.1736000000001	4.765269937413736			
712.289	0.07100000000002638	HSETimeIntervals					712.331		712.3245		
713.3288	0.036800000000084765	RippleTimeIntervals					713.3552000000001	15.195096788765445			
713.3816	0.19119999999998072	UpDownStatesTimeIntervals								UP	
713.6032	0.19519999999999982	UpDownStatesTimeIntervals								DOWN	
713.6460000000001	0.13999999999998636	HSETimeIntervals					713.749		713.7160000000001		
713.7496	0.028800000000046566	RippleTimeIntervals					713.7576	20.824872670416482			
713.9568	0.16800000000000637	UpDownStatesTimeIntervals								UP	
715.0	32.0	SleepStates									WAKEstate
716.3472	0.12239999999997053	UpDownStatesTimeIntervals								UP	
716.865	0.19100000000003092	HSETimeIntervals					717.0070000000001		716.9605		
717.1896	0.1351999999999407	UpDownStatesTimeIntervals								UP	
720.4808	0.1816000000000031	UpDownStatesTimeIntervals								UP	
722.586	0.06799999999998363	HSETimeIntervals					722.623		722.62		
732.8672	0.056800000000066575	RippleTimeIntervals					732.8968	22.215338050106915			
734.1544	0.3120000000000118	UpDownStatesTimeIntervals								UP	
736.875	0.12200000000007094	HSETimeIntervals					736.9590000000001		736.936		
741.5048	0.16079999999999472	UpDownStatesTimeIntervals								UP	
741.5160000000001	0.06799999999998363	HSETimeIntervals					741.5500000000001		741.5500000000001		
741.548	0.02400000000000091	RippleTimeIntervals					741.5640000000001	13.436943063638322			
744.432	0.147199999999998	UpDownStatesTimeIntervals								UP	
747.04	0.2504000000000133	UpDownStatesTimeIntervals								UP	
748.0	29.0	SleepStates									NREMstate
750.1740000000001	0.0989999999999327	HSETimeIntervals					750.235		750.2235000000001		
751.0032	0.18479999999999563	UpDownStatesTimeIntervals								UP	
752.4048	0.026399999999966894	RippleTimeIntervals					752.4168000000001	13.37491358368356			
752.5688	0.022400000000061482	RippleTimeIntervals					752.5768	13.361102193168072			
752.9100000000001	0.33799999999996544	HSETimeIntervals					753.072		753.0790000000001		
752.9952	0.22800000000006548	UpDownStatesTimeIntervals								UP	
753.7230000000001	0.06999999999993634	HSETimeIntervals					753.76		753.758		
757.5288	0.11359999999990578	UpDownStatesTimeIntervals								UP	
757.5896	0.07519999999999527	RippleTimeIntervals					757.6576	8.337637604605165			
758.644	0.14200000000005275	HSETimeIntervals					758.677		758.715		
759.5880000000001	0.1069999999999709	HSETimeIntervals					759.664		759.6415000000001		
761.3528	0.04079999999999018	RippleTimeIntervals					761.3784	6.1671183125960125			
762.2904000000001	0.021599999999921238	RippleTimeIntervals					762.2984	6.248227122671698			
762.7536	0.16399999999998727	UpDownStatesTimeIntervals								UP	
763.5192	0.16240000000004784	UpDownStatesTimeIntervals								UP	
763.647	0.19100000000003092	HSETimeIntervals					763.801		763.7425000000001		
765.312	0.1430000000000291	HSETimeIntervals					765.4100000000001		765.3835		
765.4064000000001	0.03679999999997108	RippleTimeIntervals					765.428	22.645070803335127			
766.0072	0.04000000000007731	RippleTimeIntervals					766.0224000000001	30.250878242279793			
766.2296	0.02800000000002001	RippleTimeIntervals					766.2344	3.8522888225048955			
766.8224	0.1391999999999598	UpDownStatesTimeIntervals								UP	
768.2472	0.16399999999998727	UpDownStatesTimeIntervals								UP	
768.8464	0.15039999999999054	UpDownStatesTimeIntervals								UP	
768.9344	0.020800000000008367	RippleTimeIntervals					768.94	7.0043101533916765			
769.1424000000001	0.03279999999995198	RippleTimeIntervals					769.1592	4.669205444654238			
769.38	0.21300000000007913	HSETimeIntervals					769.475		769.4865		
769.7952	0.1711999999999989	UpDownStatesTimeIntervals								DOWN	
771.1600000000001	0.03199999999992542	RippleTimeIntervals					771.1688	3.5947808524312346			
771.5216	0.11040000000002692	RippleTimeIntervals					771.6168	12.332172232858149			
771.7800000000001	0.06319999999993797	RippleTimeIntervals					771.7944	8.663523076022765			
772.644	0.13279999999997472	UpDownStatesTimeIntervals								UP	
775.8184	0.020000000000095497	RippleTimeIntervals					775.832	3.262571243137724			
778.0	10.0	SleepStates									WAKEstate
778.1296	0.1312000000000353	UpDownStatesTimeIntervals								UP	
778.832	0.15279999999995653	UpDownStatesTimeIntervals								UP	
781.9512	0.15760000000000218	UpDownStatesTimeIntervals								UP	
785.789	0.21200000000010277	HSETimeIntervals					785.89		785.895		
786.9072	0.29520000000002256	UpDownStatesTimeIntervals								UP	
788.3624	0.23040000000003147	UpDownStatesTimeIntervals								UP	
789.0	9.0	SleepStates									NREMstate
789.9488	0.2504000000000133	UpDownStatesTimeIntervals								DOWN	
790.5544	0.0847999999999729	UpDownStatesTimeIntervals								DOWN	
790.6392	0.28719999999998436	UpDownStatesTimeIntervals								UP	
794.0070000000001	0.09299999999996089	HSETimeIntervals					794.0540000000001		794.0535000000001		
794.8336	0.024800000000027467	RippleTimeIntervals					794.8504	10.421972392917079			
795.936	0.39200000000005275	HSETimeIntervals					796.106		796.1320000000001		
798.5112	0.22079999999994016	UpDownStatesTimeIntervals								DOWN	
798.732	0.16800000000000637	UpDownStatesTimeIntervals								UP	
799.0	9.0	SleepStates									WAKEstate
800.9056	0.03440000000000509	RippleTimeIntervals					800.9296	8.725338436102101			
805.1544	0.14559999999994488	UpDownStatesTimeIntervals								UP	
806.1728	0.3751999999999498	UpDownStatesTimeIntervals								DOWN	
806.9456	0.03120000000001255	RippleTimeIntervals					806.9544000000001	12.414894175280486			
808.5576	0.14240000000006603	UpDownStatesTimeIntervals								UP	
809.0	44.0	SleepStates									NREMstate
809.154	0.26100000000008095	HSETimeIntervals					809.369		809.2845		
809.86	0.022400000000061482	RippleTimeIntervals					809.8672	4.554174740510228			
812.0310000000001	0.05700000000001637	HSETimeIntervals					812.061		812.0595000000001		
813.2048000000001	0.03919999999993706	RippleTimeIntervals					813.2256	3.987993699224207			
815.2624	0.261600000000044	UpDownStatesTimeIntervals								UP	
815.2736	0.03040000000009968	RippleTimeIntervals					815.2824	21.98022666632673			
815.7616	0.2783999999999196	UpDownStatesTimeIntervals								UP	
816.4384	0.21439999999995507	UpDownStatesTimeIntervals								UP	
819.109	0.2039999999999509	HSETimeIntervals					819.2560000000001		819.211		
819.5784	0.020800000000008367	RippleTimeIntervals					819.5912000000001	5.1370610184905265			
819.6496000000001	0.023199999999974352	RippleTimeIntervals					819.6664000000001	6.761858708527793			
819.8616	0.12000000000000455	UpDownStatesTimeIntervals								UP	
824.495	0.08900000000005548	HSETimeIntervals					824.533		824.5395		
824.5408	0.032800000000065666	RippleTimeIntervals					824.556	35.46729262437957			
827.729	0.22199999999998	HSETimeIntervals					827.874		827.84		
830.2752	0.06320000000005166	RippleTimeIntervals					830.3184	19.866462762743236			
830.4464	0.03279999999995198	RippleTimeIntervals					830.46	23.483528251041726			
830.572	0.25519999999994525	UpDownStatesTimeIntervals								DOWN	
830.8272	0.33520000000009986	UpDownStatesTimeIntervals								UP	
832.1152	0.27120000000002165	UpDownStatesTimeIntervals								UP	
837.3960000000001	0.06899999999995998	HSETimeIntervals					837.433		837.4305		
837.8688	0.14560000000005857	UpDownStatesTimeIntervals								UP	
838.8296	0.25919999999996435	UpDownStatesTimeIntervals								UP	
839.241	0.22300000000007003	HSETimeIntervals					839.398		839.3525		
840.3140000000001	0.07200000000000273	HSETimeIntervals					840.3520000000001		840.35		
841.7272	0.041600000000016735	RippleTimeIntervals					841.7608	5.410609219277745			
841.7616	0.1655999999999267	UpDownStatesTimeIntervals								UP	
842.6600000000001	0.030399999999985994	RippleTimeIntervals					842.6872000000001	4.569430468369121			
845.1984	0.261600000000044	UpDownStatesTimeIntervals								UP	
845.8032	0.14960000000007767	UpDownStatesTimeIntervals								UP	
846.082	0.1349999999999909	HSETimeIntervals					846.186		846.1495		
848.5448	0.024800000000027467	RippleTimeIntervals					848.5624	4.3051391356902355			
850.2152	0.12959999999998217	UpDownStatesTimeIntervals								UP	
850.8368	0.026399999999966894	RippleTimeIntervals					850.856	3.1899272357775			
850.9010000000001	0.17499999999995453	HSETimeIntervals					850.974		850.9885		
850.9024	0.22880000000009204	UpDownStatesTimeIntervals								UP	
851.1690000000001	0.09999999999990905	HSETimeIntervals					851.229		851.219		
851.1984	0.06000000000005912	RippleTimeIntervals					851.2512	13.731110592334351			
851.3770000000001	0.06999999999993634	HSETimeIntervals					851.4150000000001		851.412		
851.4064000000001	0.030399999999985994	RippleTimeIntervals					851.4200000000001	18.891521804294143			
851.6352	0.04959999999994125	RippleTimeIntervals					851.6616	26.975833799448647			
851.6768	0.1488000000000511	UpDownStatesTimeIntervals								UP	
851.8710000000001	0.1049999999999045	HSETimeIntervals					851.936		851.9235000000001		
851.9072	0.052800000000047476	RippleTimeIntervals					851.9224	12.794721888592099			
853.5136	0.05520000000001346	RippleTimeIntervals					853.5184	4.00112271808765			
853.9390000000001	0.18599999999992178	HSETimeIntervals					854.0260000000001		854.032		
854.0	22.0	SleepStates									WAKEstate
855.6464	0.05040000000008149	UpDownStatesTimeIntervals								DOWN	
855.6968	0.23359999999991032	UpDownStatesTimeIntervals								UP	
856.337	0.1370000000000573	HSETimeIntervals					856.441		856.4055		
859.5808	0.14800000000002456	UpDownStatesTimeIntervals								UP	
860.3768	0.17840000000001055	UpDownStatesTimeIntervals								DOWN	
