onset	duration	nwb_table	epoch_name	behavioral_paradigm	environment	manipulation	peak_time	peak_normed_power	state	label
0.0	5374.976	epochs	fCamk1_200911_083800	BaselinePre	Home cage	None				
1.0	100.0	SleepStates								WAKEstate
53.2736	0.1383999999999972	UpDownStatesTimeIntervals							UP	
53.321600000000004	0.05279999999999774	RippleTimeIntervals					53.34	2.0881235038061727		
53.6936	0.02960000000000207	RippleTimeIntervals					53.7104	1.057776702530514		
53.9264	0.3680000000000021	UpDownStatesTimeIntervals							DOWN	
85.6032	0.028800000000003934	RippleTimeIntervals					85.6216	0.7211367473806816		
86.5416	0.2680000000000007	UpDownStatesTimeIntervals							UP	
86.72160000000001	0.0367999999999995	RippleTimeIntervals					86.74000000000001	2.5745613612734055		
90.3576	0.04240000000000066	RippleTimeIntervals					90.36720000000001	0.7039493327329314		
102.0	11.0	SleepStates								NREMstate
103.6944	0.02240000000000464	RippleTimeIntervals					103.7072	1.5549803577939445		
106.70320000000001	0.04399999999999693	RippleTimeIntervals					106.7136	2.0553824131329788		
106.792	0.05680000000000973	RippleTimeIntervals					106.8088	2.0843425353791023		
106.8776	0.05120000000000857	RippleTimeIntervals					106.9208	0.8501367582720103		
107.4544	0.039199999999993906	RippleTimeIntervals					107.48400000000001	0.9435198640099851		
108.46480000000001	0.037599999999997635	RippleTimeIntervals					108.49520000000001	1.0107717493657697		
110.9448	0.04080000000000439	RippleTimeIntervals					110.9696	1.3574892540006953		
112.212	0.03280000000000882	RippleTimeIntervals					112.24080000000001	1.659136475644856		
112.4192	0.02400000000000091	RippleTimeIntervals					112.432	0.7595092813814006		
113.208	0.023200000000002774	RippleTimeIntervals					113.2168	1.889203381537109		
114.0	167.0	SleepStates								WAKEstate
116.756	0.030400000000000205	RippleTimeIntervals					116.7776	0.9992889734533185		
124.2112	0.026399999999995316	RippleTimeIntervals					124.21600000000001	0.41109392088370234		
125.7488	0.02240000000000464	RippleTimeIntervals					125.7608	1.8564467254257615		
126.6192	0.036000000000001364	RippleTimeIntervals					126.63040000000001	1.2199311681927498		
138.3312	0.026400000000023738	RippleTimeIntervals					138.3416	0.6174496387349658		
150.5352	0.02240000000000464	RippleTimeIntervals					150.5496	1.4672417725833216		
152.4384	0.020000000000010232	RippleTimeIntervals					152.4504	0.5845370486595477		
153.1464	0.036000000000001364	RippleTimeIntervals					153.17520000000002	1.5609339105652602		
164.696	0.028800000000018144	RippleTimeIntervals					164.7168	0.683068218971684		
173.7696	0.06640000000001578	RippleTimeIntervals					173.7752	0.4840850880915133		
192.4752	0.23199999999999932	UpDownStatesTimeIntervals							UP	
203.9112	0.04079999999999018	RippleTimeIntervals					203.94400000000002	0.823035072806629		
209.8512	0.03839999999999577	RippleTimeIntervals					209.88000000000002	0.6287839207873789		
212.53040000000001	0.04640000000000555	RippleTimeIntervals					212.5584	1.1093695616116248		
214.5608	0.030400000000014415	RippleTimeIntervals					214.56400000000002	0.42795915721177347		
230.74800000000002	0.036000000000001364	RippleTimeIntervals					230.768	1.567086468665013		
262.2112	0.0543999999999869	RippleTimeIntervals					262.2432	1.5516147036147627		
262.6256	0.04480000000000928	RippleTimeIntervals					262.66720000000004	0.5806903821786313		
