onset	duration	nwb_table	epoch_name	behavioral_paradigm	environment	manipulation	peak_time	peak_normed_power	state	label
0.0	2680.192	epochs	fCamk3_201106_081509	BaselinePre	Home cage	None				
1.0	1267.0	SleepStates								WAKEstate
1.8576000000000001	0.028000000000000025	RippleTimeIntervals					1.8816000000000002	2.1646031398279755		
10.2544	0.03359999999999985	RippleTimeIntervals					10.2584	3.127915742108868		
11.536000000000001	0.021599999999999397	RippleTimeIntervals					11.544	1.9651555154603482		
17.9008	0.04720000000000013	RippleTimeIntervals					17.9064	3.914242411986511		
30.745600000000003	0.045599999999996754	RippleTimeIntervals					30.7696	9.65416652253091		
33.8568	0.054400000000001114	RippleTimeIntervals					33.9	13.4720191179034		
42.1456	0.021599999999999397	RippleTimeIntervals					42.160000000000004	5.376795398886467		
45.1616	0.038400000000002876	RippleTimeIntervals					45.1728	1.742644098509629		
48.532000000000004	0.031999999999996476	RippleTimeIntervals					48.536	1.9931093639597706		
49.6088	0.02640000000000242	RippleTimeIntervals					49.632000000000005	1.62904539514798		
50.1344	0.02400000000000091	RippleTimeIntervals					50.148	3.1701144173010287		
50.7944	0.023200000000002774	RippleTimeIntervals					50.7992	2.5489546475612874		
51.8936	0.04800000000000182	RippleTimeIntervals					51.9144	2.003615653016192		
52.2672	0.022399999999997533	RippleTimeIntervals					52.2832	1.7138546124717922		
67.27040000000001	0.03119999999999834	RippleTimeIntervals					67.2752	2.5482465712032325		
71.88000000000001	0.06239999999999668	RippleTimeIntervals					71.9264	7.363049957629941		
72.47760000000001	0.022399999999990428	RippleTimeIntervals					72.4832	1.7408884466086991		
72.9568	0.05679999999999552	RippleTimeIntervals					72.9872	8.458598116485469		
75.676	0.030400000000000205	RippleTimeIntervals					75.688	5.738070405090258		
75.89840000000001	0.044799999999995066	RippleTimeIntervals					75.9304	10.980225417070045		
85.42960000000001	0.030400000000000205	RippleTimeIntervals					85.452	4.288537545387553		
101.4144	0.048799999999999955	RippleTimeIntervals					101.4376	11.29551528379727		
101.6872	0.048799999999999955	RippleTimeIntervals					101.71440000000001	10.307803154782908		
101.7664	0.020799999999994156	RippleTimeIntervals					101.772	2.2208953308761785		
104.39760000000001	0.031999999999996476	RippleTimeIntervals					104.4056	2.4529255099308025		
105.08720000000001	0.0671999999999997	RippleTimeIntervals					105.1152	14.346042195776668		
116.6936	0.08160000000000878	RippleTimeIntervals					116.75280000000001	7.505709207894513		
124.3104	0.04640000000000555	RippleTimeIntervals					124.33200000000001	15.623745284171296		
124.9688	0.08559999999999945	RippleTimeIntervals					124.9928	12.061179614043928		
126.87920000000001	0.020799999999994156	RippleTimeIntervals					126.89280000000001	2.5396556257806164		
127.04320000000001	0.029599999999987858	RippleTimeIntervals					127.0488	11.293160537943457		
134.524	0.03520000000000323	RippleTimeIntervals					134.536	10.633871601981317		
136.4152	0.05360000000001719	RippleTimeIntervals					136.44	13.229397437846941		
137.39440000000002	0.02159999999997808	RippleTimeIntervals					137.3984	1.8883920110723462		
137.6216	0.0367999999999995	RippleTimeIntervals					137.6408	15.61977555285175		
141.336	0.037599999999997635	RippleTimeIntervals					141.3544	3.666999835299484		
148.416	0.028800000000018144	RippleTimeIntervals					148.424	4.645714648617168		
150.13920000000002	0.023200000000002774	RippleTimeIntervals					150.1432	1.7973557217542446		
151.4456	0.02719999999999345	RippleTimeIntervals					151.4536	3.7077966274480523		
155.576	0.13920000000001664	RippleTimeIntervals					155.69840000000002	11.022024019716131		
155.792	0.0408000000000186	RippleTimeIntervals					155.80960000000002	15.181899801051332		
165.04080000000002	0.02159999999997808	RippleTimeIntervals					165.0456	2.106306703599166		
167.4712	0.10800000000000409	RippleTimeIntervals					167.55440000000002	15.51897912498869		
167.67360000000002	0.08159999999998035	RippleTimeIntervals					167.6976	14.418868485508348		
184.2384	0.04560000000000741	RippleTimeIntervals					184.2528	9.972190039551187		
191.22400000000002	0.11519999999998731	RippleTimeIntervals					191.3136	15.530942477787267		
201.8752	0.05680000000000973	RippleTimeIntervals					201.89440000000002	9.682303748409133		
202.02640000000002	0.03839999999999577	RippleTimeIntervals					202.0464	16.726753447918984		
206.5088	0.039199999999993906	RippleTimeIntervals					206.5136	2.7873252961591297		
206.6112	0.07680000000001996	RippleTimeIntervals					206.64000000000001	15.578668253529552		
206.9264	0.03920000000002233	RippleTimeIntervals					206.95520000000002	8.013754247959145		
210.0328	0.03200000000001069	RippleTimeIntervals					210.05360000000002	7.912820969022139		
210.16400000000002	0.023200000000002774	RippleTimeIntervals					210.1688	5.081520772804998		
215.28	0.026399999999995316	RippleTimeIntervals					215.292	9.160417600006038		
227.6072	0.05360000000001719	RippleTimeIntervals					227.6288	22.25501448436554		
228.17680000000001	0.024799999999999045	RippleTimeIntervals					228.19680000000002	3.3117637053980777		
228.27120000000002	0.07119999999997617	RippleTimeIntervals					228.33200000000002	21.654667650584383		
235.68480000000002	0.030399999999985994	RippleTimeIntervals					235.6952	2.191232853398511		
241.012	0.036000000000001364	RippleTimeIntervals					241.0312	7.1010992452715636		
241.6656	0.10480000000001155	RippleTimeIntervals					241.73360000000002	9.965726513255778		
241.8048	0.04560000000000741	RippleTimeIntervals					241.82240000000002	14.636950483263336		
245.4696	0.03520000000000323	RippleTimeIntervals					245.47920000000002	5.592801251580553		
248.10000000000002	0.022399999999976217	RippleTimeIntervals					248.11520000000002	10.79614573249384		
251.49200000000002	0.037599999999997635	RippleTimeIntervals					251.512	5.563841914802496		
253.5216	0.043200000000013006	RippleTimeIntervals					253.52720000000002	4.361913269861548		
253.6168	0.027999999999991587	RippleTimeIntervals					253.62480000000002	3.0534334951405455		
254.1792	0.06479999999999109	RippleTimeIntervals					254.228	23.723230741447868		
254.52800000000002	0.03839999999999577	RippleTimeIntervals					254.53760000000003	5.057542559158352		
260.5368	0.023199999999974352	RippleTimeIntervals					260.5416	2.0598910800032826		
265.7552	0.03840000000002419	RippleTimeIntervals					265.7592	2.049166589938478		
270.3048	0.02559999999999718	RippleTimeIntervals					270.3088	2.0223702435904234		
270.79200000000003	0.02240000000000464	RippleTimeIntervals					270.8104	2.7768297063439396		
271.59520000000003	0.027999999999963165	RippleTimeIntervals					271.616	3.9755968710733915		
271.7336	0.028799999999989723	RippleTimeIntervals					271.744	3.283399956160174		
273.74240000000003	0.04800000000000182	RippleTimeIntervals					273.7696	11.801026378667336		
274.43440000000004	0.055999999999983174	RippleTimeIntervals					274.4392	3.2322513338586663		
278.3768	0.06319999999999482	RippleTimeIntervals					278.41040000000004	3.774194263006521		
280.6456	0.03360000000003538	RippleTimeIntervals					280.656	4.490278667251072		
283.4768	0.023199999999974352	RippleTimeIntervals					283.49600000000004	1.7369062416981795		
285.12960000000004	0.08319999999997663	RippleTimeIntervals					285.17920000000004	18.46244633886732		
292.3256	0.05040000000002465	RippleTimeIntervals					292.36	8.035641723530693		
296.54720000000003	0.026399999999966894	RippleTimeIntervals					296.55600000000004	1.6330851134980569		
306.22880000000004	0.026399999999966894	RippleTimeIntervals					306.244	21.589886440147847		
312.9552	0.05040000000002465	RippleTimeIntervals					312.9608	8.185477730635032		
313.4688	0.03440000000000509	RippleTimeIntervals					313.4808	5.8381515351276585		
314.2296	0.030399999999985994	RippleTimeIntervals					314.25120000000004	19.353572753493676		
314.5264	0.050399999999967804	RippleTimeIntervals					314.5384	9.061763659874599		
314.6384	0.09200000000004138	RippleTimeIntervals					314.70480000000003	9.253585617670868		
324.80400000000003	0.031999999999982265	RippleTimeIntervals					324.8208	1.8646233491085773		
328.7296	0.020000000000038654	RippleTimeIntervals					328.74240000000003	2.7920077502552894		
329.04560000000004	0.033599999999978536	RippleTimeIntervals					329.0568	8.420107915780099		
330.23040000000003	0.06639999999998736	RippleTimeIntervals					330.28880000000004	8.980516569123559		
330.4048	0.06720000000001392	RippleTimeIntervals					330.44800000000004	13.639978621710501		
332.47360000000003	0.023199999999974352	RippleTimeIntervals					332.4832	4.110961119250093		
336.43280000000004	0.050399999999967804	RippleTimeIntervals					336.468	2.446548846120455		
337.6096	0.026400000000023738	RippleTimeIntervals					337.6288	3.0564392016299453		
347.3192	0.03679999999997108	RippleTimeIntervals					347.33840000000004	7.701524762365728		
356.1168	0.030399999999985994	RippleTimeIntervals					356.1424	1.967360219884163		
358.1616	0.02240000000000464	RippleTimeIntervals					358.18080000000003	2.4911360351841583		
363.06640000000004	0.020799999999951524	RippleTimeIntervals					363.0744	4.881307476095212		
368.3168	0.020800000000008367	RippleTimeIntervals					368.3304	2.393503215125473		
371.10880000000003	0.020800000000008367	RippleTimeIntervals					371.1224	2.386279109014512		
371.1888	0.031999999999982265	RippleTimeIntervals					371.208	16.14205756852923		
373.89520000000005	0.07519999999999527	RippleTimeIntervals					373.928	2.586035158846751		
378.5032	0.030400000000042837	RippleTimeIntervals					378.5208	6.405240956417138		
378.9176	0.03120000000001255	RippleTimeIntervals					378.92560000000003	5.225219295550215		
379.0136	0.04080000000004702	RippleTimeIntervals					379.04	10.394063134253487		
381.43600000000004	0.059199999999975716	RippleTimeIntervals					381.476	9.905361889658868		
385.1576	0.030400000000042837	RippleTimeIntervals					385.1624	1.6275725621854842		
385.208	0.04399999999998272	RippleTimeIntervals					385.2248	7.1271214419457145		
391.56960000000004	0.057599999999979445	RippleTimeIntervals					391.5752	2.6521192977560957		
394.7248	0.03519999999997481	RippleTimeIntervals					394.7368	11.24356750356551		
397.73760000000004	0.022399999999947795	RippleTimeIntervals					397.744	3.388596983020089		
398.1128	0.05600000000004002	RippleTimeIntervals					398.1616	5.042996525670796		
398.68800000000005	0.03279999999995198	RippleTimeIntervals					398.692	1.7960355319082342		
406.6608	0.030400000000042837	RippleTimeIntervals					406.6696	4.2804076246249565		
412.4368	0.020800000000008367	RippleTimeIntervals					412.444	10.147216950479496		
413.18960000000004	0.051999999999964075	RippleTimeIntervals					413.2248	4.817742990328798		
413.43280000000004	0.05679999999995289	RippleTimeIntervals					413.456	2.5138384201101203		
413.8016	0.08719999999999573	RippleTimeIntervals					413.8584	16.54719119935772		
414.73040000000003	0.04480000000000928	RippleTimeIntervals					414.7672	20.498431844483783		
417.8224	0.06720000000001392	RippleTimeIntervals					417.87280000000004	9.350059688493843		
423.5488	0.12479999999999336	RippleTimeIntervals					423.64160000000004	9.156044387419087		
423.72400000000005	0.030399999999985994	RippleTimeIntervals					423.7472	3.2096565311755874		
423.77520000000004	0.05119999999999436	RippleTimeIntervals					423.8104	8.083544061558033		
432.6608	0.02400000000000091	RippleTimeIntervals					432.6648	2.277042115895185		
433.36240000000004	0.033599999999978536	RippleTimeIntervals					433.3888	2.5163768638869732		
434.7624	0.028799999999989723	RippleTimeIntervals					434.7712	1.5511854622082684		
436.3168	0.05040000000002465	RippleTimeIntervals					436.34880000000004	7.27810708712241		
443.1616	0.02159999999997808	RippleTimeIntervals					443.17600000000004	6.277672716761391		
443.28720000000004	0.030399999999985994	RippleTimeIntervals					443.2896	2.288320606673831		
447.356	0.03120000000001255	RippleTimeIntervals					447.3736	3.1782839905798492		
447.6904	0.03360000000003538	RippleTimeIntervals					447.71680000000003	4.022641549092594		
448.05760000000004	0.10159999999996217	RippleTimeIntervals					448.0864	5.69273608480834		
456.2096	0.03679999999997108	RippleTimeIntervals					456.2312	3.961095129811271		
459.872	0.06319999999999482	RippleTimeIntervals					459.89520000000005	16.511954351911104		
465.12	0.04240000000004329	RippleTimeIntervals					465.13840000000005	4.667390824275688		
469.90000000000003	0.041600000000016735	RippleTimeIntervals					469.9184	8.529420449294077		
477.97920000000005	0.08159999999998035	RippleTimeIntervals					477.98400000000004	3.326926708181865		
481.7944	0.028800000000046566	RippleTimeIntervals					481.8048	3.4527176626289746		
492.644	0.041600000000016735	RippleTimeIntervals					492.66880000000003	2.7890085577009924		
495.4008	0.08000000000004093	RippleTimeIntervals					495.4288	10.91764937029394		
495.552	0.06560000000001764	RippleTimeIntervals					495.58320000000003	11.304214361364762		
502.6856	0.039199999999993906	RippleTimeIntervals					502.6992	6.7623368251039455		
507.3136	0.021600000000034925	RippleTimeIntervals					507.32320000000004	3.0020259940465137		
507.4112	0.036000000000001364	RippleTimeIntervals					507.4336	4.690843134297423		
508.71680000000003	0.026399999999966894	RippleTimeIntervals					508.73600000000005	4.42469381272872		
509.6136	0.02400000000000091	RippleTimeIntervals					509.6184	1.5781640119211817		
510.38480000000004	0.036000000000001364	RippleTimeIntervals					510.39840000000004	12.805393861647005		
516.1080000000001	0.03999999999996362	RippleTimeIntervals					516.1408	3.7879210223285504		
517.8304	0.026399999999966894	RippleTimeIntervals					517.8416	8.768704443989286		
519.8608	0.03440000000000509	RippleTimeIntervals					519.8784	11.31825827517073		
519.9656	0.05040000000008149	RippleTimeIntervals					520.0088000000001	2.0806285170087615		
520.0936	0.03840000000002419	RippleTimeIntervals					520.1272	3.162810883296368		
522.076	0.06560000000001764	RippleTimeIntervals					522.1192	5.946064306859561		
522.7752	0.042399999999929605	RippleTimeIntervals					522.8064	6.466511941184686		
522.9272	0.048800000000028376	RippleTimeIntervals					522.9488	12.951216317950344		
526.8728	0.022400000000061482	RippleTimeIntervals					526.8808	2.53263343172002		
526.9416	0.037599999999997635	RippleTimeIntervals					526.956	14.513090554687755		
527.0408	0.07760000000007494	RippleTimeIntervals					527.0952	26.05435510842393		
527.4784000000001	0.031199999999898864	RippleTimeIntervals					527.5032	5.242739404171299		
527.6312	0.02719999999999345	RippleTimeIntervals					527.6376	5.908651481016892		
527.7216000000001	0.027999999999906322	RippleTimeIntervals					527.7424	2.91054471362783		
527.8264	0.02400000000000091	RippleTimeIntervals					527.8288	1.5456587045947834		
527.9208	0.03440000000000509	RippleTimeIntervals					527.9336000000001	3.20259954157642		
532.6224	0.06400000000007822	RippleTimeIntervals					532.6328	20.49122364192753		
540.224	0.058400000000006	RippleTimeIntervals					540.2656000000001	8.90649464346254		
544.8848	0.04800000000000182	RippleTimeIntervals					544.9072	9.964974373866093		
545.0984	0.02720000000010714	RippleTimeIntervals					545.116	8.471030673130798		
545.3064	0.026399999999966894	RippleTimeIntervals					545.328	2.346321076937833		
551.4992	0.05120000000010805	RippleTimeIntervals					551.5248	16.214284877274498		
551.5808000000001	0.12319999999999709	RippleTimeIntervals					551.696	8.872376866213765		
562.6592	0.0543999999999869	RippleTimeIntervals					562.6824	29.225224430890197		
578.5176	0.11599999999998545	RippleTimeIntervals					578.5488	13.317661815909743		
589.1384	0.048800000000028376	RippleTimeIntervals					589.1672	5.150079572186046		
593.9824	0.041600000000016735	RippleTimeIntervals					593.9944	6.814041064039324		
594.7592000000001	0.038399999999910506	RippleTimeIntervals					594.7896000000001	4.319863199876079		
597.4024000000001	0.020800000000008367	RippleTimeIntervals					597.4096000000001	3.610715115791124		
603.024	0.028800000000046566	RippleTimeIntervals					603.0256	1.572597472383515		
607.2304	0.04319999999995616	RippleTimeIntervals					607.2464	3.5346516567380104		
607.3248	0.08400000000006003	RippleTimeIntervals					607.3688000000001	14.16216685652479		
607.4384	0.06000000000005912	RippleTimeIntervals					607.4744000000001	11.17745452643667		
620.5312	0.11760000000003856	RippleTimeIntervals					620.624	20.076990571502158		
626.664	0.037599999999997635	RippleTimeIntervals					626.6848	8.488254295060758		
628.652	0.023199999999974352	RippleTimeIntervals					628.6568	2.3848578028558127		
631.0208	0.050399999999967804	RippleTimeIntervals					631.0456	3.518040697923704		
639.4968	0.021600000000034925	RippleTimeIntervals					639.5176	1.572009540177839		
640.9032000000001	0.035199999999917964	RippleTimeIntervals					640.9312	1.981264979195278		
642.4984000000001	0.021599999999921238	RippleTimeIntervals					642.5152	2.1680476126931834		
642.9544000000001	0.03679999999997108	RippleTimeIntervals					642.9592	2.7668179620305424		
643.1432	0.022400000000061482	RippleTimeIntervals					643.1448	1.776507929747728		
643.4272000000001	0.03919999999993706	RippleTimeIntervals					643.4576000000001	2.6734331205841984		
644.4	0.06880000000001019	RippleTimeIntervals					644.4376	2.408115177564864		
645.3688000000001	0.020800000000008367	RippleTimeIntervals					645.3736	2.809510094223596		
645.7952	0.045600000000035834	RippleTimeIntervals					645.8136000000001	2.391476757435315		
645.9456	0.020800000000008367	RippleTimeIntervals					645.9616	1.5820398807720113		
