onset	duration	nwb_table	epoch_name	behavioral_paradigm	environment	manipulation	peak_time	peak_normed_power	label
0.0	2807.7119666666667	epochs	fCamk3_201109_081535	BaselinePre	Home cage	None			
1.0	688.0	SleepStates							WAKEstate
1.0088000000000001	0.028799999999999937	RippleTimeIntervals					1.0304	2.4928847863187897	
5.316	0.044800000000000395	RippleTimeIntervals					5.3512	3.535907015942064	
11.9776	0.03200000000000003	RippleTimeIntervals					12.0024	3.400595081022863	
12.192	0.03200000000000003	RippleTimeIntervals					12.2064	3.2651140749109735	
21.0688	0.05120000000000147	RippleTimeIntervals					21.1184	2.080148224771198	
21.6664	0.020800000000001262	RippleTimeIntervals					21.6672	1.526784128992391	
25.191200000000002	0.024799999999999045	RippleTimeIntervals					25.2024	2.0963571729712784	
29.7208	0.028000000000002245	RippleTimeIntervals					29.744	2.6280997876670686	
42.2	0.02400000000000091	RippleTimeIntervals					42.2152	3.835348077092126	
43.7136	0.07840000000000202	RippleTimeIntervals					43.757600000000004	2.708396433709931	
45.400000000000006	0.031999999999996476	RippleTimeIntervals					45.4104	3.3264611319045048	
48.9864	0.10640000000000072	RippleTimeIntervals					49.0704	5.718350837298425	
50.882400000000004	0.11359999999999815	RippleTimeIntervals					50.930400000000006	12.818095600789801	
52.4224	0.04959999999999809	RippleTimeIntervals					52.4512	6.5257342666348555	
66.2168	0.021599999999992292	RippleTimeIntervals					66.2304	4.251592689253295	
68.3544	0.0367999999999995	RippleTimeIntervals					68.384	2.3962590225820373	
68.416	0.028000000000005798	RippleTimeIntervals					68.436	2.0798291022333695	
68.47760000000001	0.057599999999993656	RippleTimeIntervals					68.50240000000001	12.445520757426182	
71.1952	0.02400000000000091	RippleTimeIntervals					71.20400000000001	2.287891923852654	
74.5352	0.023200000000002774	RippleTimeIntervals					74.54	3.0058102043962416	
75.8144	0.030400000000000205	RippleTimeIntervals					75.8368	5.972809330424439	
75.9264	0.05920000000000414	RippleTimeIntervals					75.97760000000001	14.812610605723654	
77.628	0.021600000000006503	RippleTimeIntervals					77.6336	1.6909994071331529	
78.1072	0.04959999999999809	RippleTimeIntervals					78.1344	9.65507543223231	
78.2512	0.027200000000007662	RippleTimeIntervals					78.27040000000001	13.408996760891958	
79.668	0.028800000000003934	RippleTimeIntervals					79.67920000000001	3.4115619127884265	
80.3472	0.03360000000000696	RippleTimeIntervals					80.352	2.7079974665047195	
89.156	0.11520000000000152	RippleTimeIntervals					89.256	15.230942061648339	
89.9864	0.021600000000006503	RippleTimeIntervals					90.0008	2.516873583026918	
95.16720000000001	0.03119999999999834	RippleTimeIntervals					95.184	10.517587631072013	
95.44080000000001	0.028799999999989723	RippleTimeIntervals					95.46640000000001	1.6591642473485162	
97.6288	0.036000000000001364	RippleTimeIntervals					97.6344	1.568657721605048	
97.98400000000001	0.02559999999999718	RippleTimeIntervals					98.0048	2.1391007806373765	
99.6216	0.037599999999997635	RippleTimeIntervals					99.6272	5.0901206947322475	
106.992	0.02240000000000464	RippleTimeIntervals					107.0104	2.989400809509658	
110.74000000000001	0.031999999999996476	RippleTimeIntervals					110.76480000000001	2.910122113002304	
110.80000000000001	0.020799999999994156	RippleTimeIntervals					110.80160000000001	1.6520958849948735	
122.308	0.03440000000000509	RippleTimeIntervals					122.31360000000001	6.147003619840452	
123.1032	0.073599999999999	RippleTimeIntervals					123.1464	16.14948505867008	
123.3112	0.027200000000007662	RippleTimeIntervals					123.32000000000001	4.440359968972456	
127.92320000000001	0.088799999999992	RippleTimeIntervals					127.99600000000001	12.262607412838944	
129.8016	0.04800000000000182	RippleTimeIntervals					129.8144	2.9946509363703946	
130.184	0.040000000000020464	RippleTimeIntervals					130.22	1.9967880069984694	
130.5832	0.026399999999995316	RippleTimeIntervals					130.5872	3.830741468944608	
130.76160000000002	0.03999999999999204	RippleTimeIntervals					130.7944	2.077700789250456	
130.9216	0.05359999999998877	RippleTimeIntervals					130.9264	2.568951195337834	
131.1056	0.024799999999999045	RippleTimeIntervals					131.12640000000002	1.8219472889933461	
131.184	0.043200000000013006	RippleTimeIntervals					131.19920000000002	2.732344076530466	
131.2824	0.03920000000002233	RippleTimeIntervals					131.3144	6.105897000253984	
132.6528	0.037599999999997635	RippleTimeIntervals					132.6664	3.9916403148823787	
134.11520000000002	0.03439999999997667	RippleTimeIntervals					134.1216	2.286886492889615	
134.8864	0.021600000000006503	RippleTimeIntervals					134.904	2.0384074482842913	
136.4832	0.036000000000001364	RippleTimeIntervals					136.51600000000002	2.2213198203998807	
136.6288	0.02719999999999345	RippleTimeIntervals					136.636	2.622432520441232	
138.0336	0.03520000000000323	RippleTimeIntervals					138.0616	2.9001919520050605	
138.872	0.03119999999998413	RippleTimeIntervals					138.88	2.0791067228418787	
139.2824	0.028800000000018144	RippleTimeIntervals					139.3072	1.5291537689030752	
140.2952	0.04560000000000741	RippleTimeIntervals					140.3	2.0010104746396324	
141.328	0.05279999999999063	RippleTimeIntervals					141.3624	3.6797637820705345	
141.5088	0.03280000000000882	RippleTimeIntervals					141.53040000000001	4.131748138780052	
147.4048	0.028800000000018144	RippleTimeIntervals					147.4296	1.6093152070266086	
147.49120000000002	0.03439999999997667	RippleTimeIntervals					147.5192	2.0295222332436076	
148.2504	0.03119999999998413	RippleTimeIntervals					148.2528	2.868309454346365	
148.72560000000001	0.02719999999999345	RippleTimeIntervals					148.74800000000002	2.185158234252598	
149.8904	0.02400000000000091	RippleTimeIntervals					149.90800000000002	1.8553013404491283	
151.5624	0.024799999999999045	RippleTimeIntervals					151.5744	3.190260502712628	
151.7824	0.020000000000010232	RippleTimeIntervals					151.7944	2.2273135248783316	
154.02	0.058400000000006	RippleTimeIntervals					154.0584	3.2047471403545997	
154.6072	0.07280000000000086	RippleTimeIntervals					154.6368	1.8772422748125142	
154.7936	0.03920000000002233	RippleTimeIntervals					154.80880000000002	2.8689655668353047	
160.33280000000002	0.03119999999998413	RippleTimeIntervals					160.33440000000002	2.3177986644783135	
161.86	0.02400000000000091	RippleTimeIntervals					161.8672	1.746781214327599	
162.3744	0.04800000000000182	RippleTimeIntervals					162.41840000000002	2.5979436162095015	
167.4896	0.02240000000000464	RippleTimeIntervals					167.5088	1.8333650952826004	
168.452	0.050399999999996226	RippleTimeIntervals					168.4832	2.553142111623736	
168.73600000000002	0.02719999999999345	RippleTimeIntervals					168.7416	2.6723422472354508	
169.34	0.03520000000000323	RippleTimeIntervals					169.36880000000002	2.210126723423237	
169.3968	0.02240000000000464	RippleTimeIntervals					169.4016	2.9139287924870594	
169.7944	0.03440000000000509	RippleTimeIntervals					169.8256	1.8702216037296662	
171.4392	0.03839999999999577	RippleTimeIntervals					171.4704	2.1621437252850155	
171.4976	0.024799999999999045	RippleTimeIntervals					171.51760000000002	2.008074164235853	
172.4984	0.041600000000016735	RippleTimeIntervals					172.5328	3.5683626413807126	
172.6216	0.02240000000000464	RippleTimeIntervals					172.62640000000002	2.0944554371116837	
172.856	0.03520000000000323	RippleTimeIntervals					172.85840000000002	1.8142409785151645	
173.2208	0.021600000000006503	RippleTimeIntervals					173.22480000000002	2.130999736961584	
176.7208	0.03280000000000882	RippleTimeIntervals					176.7456	2.163078120516161	
177.4472	0.03280000000000882	RippleTimeIntervals					177.4768	1.613809603655072	
181.3904	0.040000000000020464	RippleTimeIntervals					181.4264	1.6223582094432722	
181.5248	0.024799999999999045	RippleTimeIntervals					181.5448	2.7579173747127474	
182.72240000000002	0.07839999999998781	RippleTimeIntervals					182.7624	6.039665788350596	
183.5464	0.02960000000001628	RippleTimeIntervals					183.568	4.55249775262636	
183.636	0.03840000000002419	RippleTimeIntervals					183.6672	3.781446487958832	
185.3424	0.05920000000000414	RippleTimeIntervals					185.34720000000002	3.1447531691723345	
185.4528	0.02800000000002001	RippleTimeIntervals					185.45680000000002	2.0329136341155	
185.64000000000001	0.03839999999999577	RippleTimeIntervals					185.6696	1.6698843480968801	
186.0208	0.023200000000002774	RippleTimeIntervals					186.0248	2.361354056330194	
186.1408	0.05920000000000414	RippleTimeIntervals					186.1672	1.552173114232544	
186.2512	0.06399999999999295	RippleTimeIntervals					186.28640000000001	4.703623284349765	
186.50320000000002	0.03839999999999577	RippleTimeIntervals					186.5088	2.6762184040559545	
187.0712	0.06800000000001205	RippleTimeIntervals					187.0752	1.5513803751588064	
187.9032	0.05040000000002465	RippleTimeIntervals					187.90560000000002	2.0155668681746644	
190.25840000000002	0.03519999999997481	RippleTimeIntervals					190.2672	3.1672674289751406	
190.44	0.03120000000001255	RippleTimeIntervals					190.4632	2.33346386520827	
192.68	0.037599999999997635	RippleTimeIntervals					192.6896	3.295649043074675	
193.2904	0.021600000000006503	RippleTimeIntervals					193.2944	3.2943020485915904	
199.66160000000002	0.06879999999998176	RippleTimeIntervals					199.69760000000002	5.599386409528801	
201.7136	0.09759999999999991	RippleTimeIntervals					201.79840000000002	8.85181018543386	
203.484	0.020000000000010232	RippleTimeIntervals					203.4856	1.7489036696242226	
205.64960000000002	0.0327999999999804	RippleTimeIntervals					205.67520000000002	2.1056927463728723	
206.508	0.023200000000002774	RippleTimeIntervals					206.5184	3.8099175152604303	
206.604	0.04560000000000741	RippleTimeIntervals					206.6456	2.2553035324480533	
208.31040000000002	0.03999999999999204	RippleTimeIntervals					208.3296	2.2426016978686634	
217.18640000000002	0.02159999999997808	RippleTimeIntervals					217.1904	1.7600475836938925	
217.30720000000002	0.024799999999999045	RippleTimeIntervals					217.3272	1.6195238854624419	
218.1416	0.04800000000000182	RippleTimeIntervals					218.16160000000002	3.2977946259278013	
218.35680000000002	0.02719999999999345	RippleTimeIntervals					218.3608	2.2954493931916957	
219.0376	0.03360000000000696	RippleTimeIntervals					219.0576	2.052616347817924	
219.916	0.0408000000000186	RippleTimeIntervals					219.9208	4.36990320873573	
220.04000000000002	0.04159999999998831	RippleTimeIntervals					220.06320000000002	2.7932765364305077	
220.5952	0.03280000000000882	RippleTimeIntervals					220.6208	2.2124338991519465	
220.66160000000002	0.02159999999997808	RippleTimeIntervals					220.67600000000002	2.000807063206977	
220.96	0.039199999999993906	RippleTimeIntervals					220.9648	4.428335852231639	
221.3256	0.03360000000000696	RippleTimeIntervals					221.352	3.631576980076282	
222.3384	0.02719999999999345	RippleTimeIntervals					222.35920000000002	2.01543503029542	
223.68720000000002	0.02719999999999345	RippleTimeIntervals					223.7064	3.2749211841582317	
226.6928	0.07040000000000646	RippleTimeIntervals					226.704	3.6907562402036436	
226.83440000000002	0.02559999999999718	RippleTimeIntervals					226.852	2.2196660839995865	
226.89280000000002	0.036000000000001364	RippleTimeIntervals					226.9216	1.6925986197858764	
227.01760000000002	0.026399999999995316	RippleTimeIntervals					227.0224	2.0619271842116063	
227.8768	0.020800000000008367	RippleTimeIntervals					227.8856	2.887671622031249	
227.952	0.0624000000000251	RippleTimeIntervals					228.008	2.4687531658731956	
228.3	0.03200000000001069	RippleTimeIntervals					228.328	2.009209796058666	
228.58880000000002	0.046399999999977126	RippleTimeIntervals					228.61120000000003	3.310904140571981	
228.752	0.03520000000000323	RippleTimeIntervals					228.78	1.9932235944429313	
