onset	duration	nwb_table	epoch_name	behavioral_paradigm	environment	manipulation	peak_time	peak_normed_power	state	label
237.94080000000002	0.027999999999991587	RippleTimeIntervals					237.94480000000001	2.4314347671835455		
241.14880000000002	0.02719999999999345	RippleTimeIntervals					241.1536	2.2292069422668424		
241.208	0.048799999999999955	RippleTimeIntervals					241.2448	2.736569396548528		
241.5248	0.0367999999999995	RippleTimeIntervals					241.5352	12.713177416733528		
243.1904	0.027999999999991587	RippleTimeIntervals					243.21040000000002	7.7592409163745435		
253.7784	0.021600000000006503	RippleTimeIntervals					253.78560000000002	2.2701547654633427		
253.85600000000002	0.031999999999982265	RippleTimeIntervals					253.86720000000003	7.058904850502059		
256.8992	0.06080000000002883	RippleTimeIntervals					256.9248	4.141743121791417		
257.9784	0.0847999999999729	RippleTimeIntervals					258.0432	6.123340808436463		
272.9424	0.026399999999966894	RippleTimeIntervals					272.9608	11.438144097629019		
273.7704	0.028799999999989723	RippleTimeIntervals					273.79200000000003	7.136064205297209		
273.8304	0.03280000000000882	RippleTimeIntervals					273.8456	6.167504293265516		
276.4232	0.03440000000000509	RippleTimeIntervals					276.44640000000004	2.9114032440567987		
283.928	0.02960000000001628	RippleTimeIntervals					283.93760000000003	2.440920432039191		
285.5976	0.02719999999999345	RippleTimeIntervals					285.608	4.411612338154896		
285.6984	0.03200000000003911	RippleTimeIntervals					285.71520000000004	15.316318791722283		
289.2176	0.06319999999999482	RippleTimeIntervals					289.2456	7.4915565487845015		
289.5152	0.05119999999999436	RippleTimeIntervals					289.536	10.73823076301037		
289.59200000000004	0.04959999999999809	RippleTimeIntervals					289.6344	6.206797313605762		
317.4544	0.02240000000000464	RippleTimeIntervals					317.4696	7.86078623469322		
317.6904	0.02240000000000464	RippleTimeIntervals					317.69440000000003	1.9726329681549002		
320.51120000000003	0.024799999999970623	RippleTimeIntervals					320.5152	2.57055331809506		
321.4296	0.0816000000000372	RippleTimeIntervals					321.4528	5.545313659556094		
321.56960000000004	0.020799999999951524	RippleTimeIntervals					321.58320000000003	3.674997089855819		
328.8416	0.029599999999959437	RippleTimeIntervals					328.8512	7.069202055775351		
338.016	0.02240000000000464	RippleTimeIntervals					338.0208	1.7173164828042529		
342.2112	0.03679999999997108	RippleTimeIntervals					342.22720000000004	8.504981444031529		
342.368	0.030400000000042837	RippleTimeIntervals					342.38480000000004	3.082037242337895		
365.16400000000004	0.02400000000000091	RippleTimeIntervals					365.16880000000003	2.2237915688887884		
372.9792	0.03840000000002419	RippleTimeIntervals					372.9864	7.328996408416364		
382.46000000000004	0.04159999999995989	RippleTimeIntervals					382.49440000000004	6.186817283685177		
385.8168	0.03360000000003538	RippleTimeIntervals					385.83360000000005	5.68533877316739		
388.68080000000003	0.03839999999996735	RippleTimeIntervals					388.70320000000004	18.36772115428527		
391.9176	0.03360000000003538	RippleTimeIntervals					391.93600000000004	5.979093994876973		
397.5504	0.07519999999999527	RippleTimeIntervals					397.5624	8.047920842668598		
403.6016	0.023199999999974352	RippleTimeIntervals					403.6216	1.5353527300671523		
413.40720000000005	0.020799999999951524	RippleTimeIntervals					413.4096	1.8034929643405064		
423.8792	0.06479999999999109	RippleTimeIntervals					423.9152	9.677046588389548		
436.3688	0.031999999999982265	RippleTimeIntervals					436.392	3.0344483097864527		
443.7744	0.023200000000031196	RippleTimeIntervals					443.78720000000004	8.605692469007632		
454.93600000000004	0.030399999999985994	RippleTimeIntervals					454.94	1.6366887977826108		
465.38960000000003	0.036000000000001364	RippleTimeIntervals					465.4184	7.504946829991135		
476.92560000000003	0.037599999999997635	RippleTimeIntervals					476.9336	3.4898848213647597		
477.2592	0.02400000000000091	RippleTimeIntervals					477.276	3.030903756729357		
482.4896	0.05680000000000973	RippleTimeIntervals					482.5416	3.133385622820073		
495.8872	0.02240000000000464	RippleTimeIntervals					495.90160000000003	3.300961913852848		
495.9848	0.021600000000034925	RippleTimeIntervals					495.9896	3.596535151811731		
496.0896	0.0624000000000251	RippleTimeIntervals					496.1344	16.669318070434077		
502.1952	0.04800000000000182	RippleTimeIntervals					502.22240000000005	7.324391903684957		
507.3616	0.03440000000000509	RippleTimeIntervals					507.3752	8.475555334037898		
507.4816	0.04399999999998272	RippleTimeIntervals					507.5176	10.309019538708794		
507.6112	0.05520000000001346	RippleTimeIntervals					507.6592	9.292950064195745		
507.7568	0.026400000000023738	RippleTimeIntervals					507.76800000000003	21.020775217925763		
514.9408000000001	0.03199999999992542	RippleTimeIntervals					514.9608000000001	3.498564996945173		
523.4584	0.05520000000001346	RippleTimeIntervals					523.48	3.5793631364928564		
523.5544	0.04800000000000182	RippleTimeIntervals					523.5664	12.823784684006126		
524.6256000000001	0.035199999999917964	RippleTimeIntervals					524.6296	2.143002775200526		
528.4968	0.03520000000003165	RippleTimeIntervals					528.52	2.9931394384545182		
542.3376000000001	0.042399999999929605	RippleTimeIntervals					542.3728	4.307060330206213		
542.4752	0.03520000000003165	RippleTimeIntervals					542.4936	11.094247427767373		
549.6704	0.024800000000027467	RippleTimeIntervals					549.676	1.7535774939886122		
552.3888000000001	0.030399999999985994	RippleTimeIntervals					552.4	9.127461556706336		
566.4848000000001	0.030399999999985994	RippleTimeIntervals					566.4896	5.826605261889497		
566.5768	0.04079999999999018	RippleTimeIntervals					566.5896	9.838214409709892		
567.6496000000001	0.035199999999917964	RippleTimeIntervals					567.6544	3.4173149948816994		
574.9608000000001	0.02479999999991378	RippleTimeIntervals					574.9816000000001	1.679161118206928		
578.1144	0.025599999999940337	RippleTimeIntervals					578.1328	3.2186885857670133		
579.7816	0.03279999999995198	RippleTimeIntervals					579.8096	2.5640148300571544		
582.0256	0.04480000000000928	RippleTimeIntervals					582.0504000000001	2.022399036697173		
588.9408000000001	0.03919999999993706	RippleTimeIntervals					588.9728	2.6788465108240676		
616.8184	0.0543999999999869	RippleTimeIntervals					616.8592	9.964382546848435		
628.796	0.04800000000000182	RippleTimeIntervals					628.8256	7.962857719308195		
633.3096	0.021600000000034925	RippleTimeIntervals					633.3232	4.497818135878562		
682.5736	0.041600000000016735	RippleTimeIntervals					682.5824	2.3200918994509325		
690.1552	0.03279999999995198	RippleTimeIntervals					690.1744	9.18681689348193		
711.2728000000001	0.023199999999974352	RippleTimeIntervals					711.2760000000001	2.9701746397590014		
716.8304	0.03599999999994452	RippleTimeIntervals					716.8504	4.314671484512791		
724.268	0.020800000000008367	RippleTimeIntervals					724.2784	7.429675740508045		
724.9696	0.023199999999974352	RippleTimeIntervals					724.9736	2.2798655685579687		
726.7688	0.037599999999997635	RippleTimeIntervals					726.7984	9.167164983920689		
736.0984000000001	0.031199999999898864	RippleTimeIntervals					736.1144	9.057955344215518		
738.0944000000001	0.024800000000027467	RippleTimeIntervals					738.1128	6.640582292744325		
738.1552	0.04079999999999018	RippleTimeIntervals					738.1896	2.1345142745277426		
739.3280000000001	0.02479999999991378	RippleTimeIntervals					739.3456	6.380541038149817		
739.5544	0.024800000000027467	RippleTimeIntervals					739.5712000000001	11.466322288686085		
740.7008000000001	0.02479999999991378	RippleTimeIntervals					740.7128	5.999660934339561		
748.5592	0.026399999999966894	RippleTimeIntervals					748.5672000000001	3.0024811062247725		
756.4968	0.04320000000006985	RippleTimeIntervals					756.52	3.740915566345985		
767.6128	0.06479999999999109	RippleTimeIntervals					767.6552	7.519045011167953		
792.2096	0.03120000000001255	RippleTimeIntervals					792.2336	2.706073641893868		
798.964	0.07359999999994216	RippleTimeIntervals					799.0008	7.187983673745913		
812.3696	0.02320000000008804	RippleTimeIntervals					812.3856000000001	2.5924206826015532		
833.0888	0.045600000000035834	RippleTimeIntervals					833.0928	2.3380282091858287		
834.5600000000001	0.03840000000002419	RippleTimeIntervals					834.5904	3.0227074595856855		
845.8648000000001	0.022399999999947795	RippleTimeIntervals					845.8792000000001	3.5962616681277813		
846.0632	0.04480000000000928	RippleTimeIntervals					846.0864	1.750133759910752		
850.384	0.03200000000003911	RippleTimeIntervals					850.3888000000001	1.5852893282503338		
860.6616	0.03679999999997108	RippleTimeIntervals					860.6656	2.4336529532345446		
910.76	0.02400000000000091	RippleTimeIntervals					910.7648	1.7870057985912662		
910.8408000000001	0.03200000000003911	RippleTimeIntervals					910.8504	1.7740259972796106		
923.3792000000001	0.04399999999998272	RippleTimeIntervals					923.4032000000001	2.7246914592808635		
923.6936000000001	0.03279999999995198	RippleTimeIntervals					923.7184000000001	2.502017141642645		
929.6376	0.03679999999997108	RippleTimeIntervals					929.6416	1.9450854925507364		
929.8096	0.033599999999978536	RippleTimeIntervals					929.8152	3.2545053187463475		
929.9912	0.028800000000046566	RippleTimeIntervals					929.9968	1.7744460909462598		
930.2672	0.061599999999998545	RippleTimeIntervals					930.2696000000001	1.883711972307274		
930.8240000000001	0.08960000000001855	RippleTimeIntervals					930.8776	2.4699630674021558		
932.144	0.022400000000061482	RippleTimeIntervals					932.1632000000001	1.9774313052815446		
933.0856	0.025600000000054024	RippleTimeIntervals					933.0880000000001	2.9008805960215467		
971.34	0.023199999999974352	RippleTimeIntervals					971.3632	1.7500058901446756		
971.5264000000001	0.023199999999974352	RippleTimeIntervals					971.5496	1.5139627687725452		
991.7744	0.05040000000008149	RippleTimeIntervals					991.7984	8.569114060103802		
1019.5840000000001	0.030399999999985994	RippleTimeIntervals					1019.6072	2.9743086335402884		
1035.6232	0.03279999999995198	RippleTimeIntervals					1035.6432	3.1653664829663137		
1038.3048000000001	0.03679999999985739	RippleTimeIntervals					1038.3344	3.2952310924355714		
1038.392	0.03759999999988395	RippleTimeIntervals					1038.4256	4.611351811573167		
1038.4904000000001	0.03199999999992542	RippleTimeIntervals					1038.5008	3.9931909703690724		
1056.5936000000002	0.035999999999830834	RippleTimeIntervals					1056.6096	14.279475661322651		
1056.6568	0.03520000000003165	RippleTimeIntervals					1056.688	2.0842236869109425		
1057.0408	0.04079999999999018	RippleTimeIntervals					1057.0608	11.7759709451126		
1057.9448	0.03600000000005821	RippleTimeIntervals					1057.9592	4.156526139271621		
1073.768	0.022400000000061482	RippleTimeIntervals					1073.7832	1.738909908491379		
1074.2704	0.025599999999940337	RippleTimeIntervals					1074.2912000000001	2.0806043312501536		
1081.928	0.020800000000008367	RippleTimeIntervals					1081.932	2.4020043523467565		
1082.4056	0.024000000000114596	RippleTimeIntervals					1082.4224000000002	2.0165024597926617		
1082.9096	0.02320000000008804	RippleTimeIntervals					1082.9112	1.9172894724482576		
1115.6856	0.028800000000046566	RippleTimeIntervals					1115.7096000000001	1.8173255504083		
1125.4168	0.03520000000003165	RippleTimeIntervals					1125.4448	3.007226690481212		
1139.8784	0.021600000000034925	RippleTimeIntervals					1139.896	1.7738107829232492		
1176.4168	0.026400000000194268	RippleTimeIntervals					1176.4352000000001	4.447529082921212		
1185.6248	0.028800000000046566	RippleTimeIntervals					1185.6488000000002	3.0269153718990935		
1185.6736	0.049600000000054933	RippleTimeIntervals					1185.6784	3.8992318208633736		
1221.7272	0.021600000000034925	RippleTimeIntervals					1221.7448000000002	2.666930709790444		
1225.1760000000002	0.02959999999984575	RippleTimeIntervals					1225.2048	1.6447583420046548		
1228.0336	0.029600000000073123	RippleTimeIntervals					1228.0424	2.0565492435053825		
1230.5672	0.03840000000013788	RippleTimeIntervals					1230.5720000000001	1.7138283560156877		
1255.6496	0.020000000000209184	RippleTimeIntervals					1255.6688000000001	2.447828438709751		
1258.7416	0.023999999999887223	RippleTimeIntervals					1258.7584000000002	1.8066627347059152		
1259.0352	0.02320000000008804	RippleTimeIntervals					1259.0504	2.866482700296339		
1270.3576	0.021600000000034925	RippleTimeIntervals					1270.376	1.8680107075169516		
1294.5936000000002	0.03519999999980428	RippleTimeIntervals					1294.6224	2.4057951153428196		
1294.704	0.05120000000010805	RippleTimeIntervals					1294.748	4.2683940433345775		
1298.2368000000001	0.023999999999887223	RippleTimeIntervals					1298.2416	1.7753127202987322		
1299.2592	0.022400000000061482	RippleTimeIntervals					1299.2720000000002	4.859629469560326		
1299.756	0.021600000000034925	RippleTimeIntervals					1299.7704	3.7525725591757717		
1300.0784	0.022400000000061482	RippleTimeIntervals					1300.088	4.1078520335502775		
1369.5936000000002	0.031199999999898864	RippleTimeIntervals					1369.6176	3.3262542422634405		
1369.8128000000002	0.058399999999892316	RippleTimeIntervals					1369.8192000000001	4.385558340700935		
1375.6024	0.029600000000073123	RippleTimeIntervals					1375.6248	4.14490116657958		
1378.6824000000001	0.033599999999978536	RippleTimeIntervals					1378.712	1.6697372663270955		
1383.4072	0.03919999999993706	RippleTimeIntervals					1383.4336	4.306830723949904		
1385.4448	0.03280000000017935	RippleTimeIntervals					1385.4592	4.84403829633258		
1386.7048	0.03920000000016444	RippleTimeIntervals					1386.728	4.898382957577672		
1387.944	0.02320000000008804	RippleTimeIntervals					1387.9544	2.6542338401545895		
1411.2616	0.022400000000061482	RippleTimeIntervals					1411.28	2.6451094990592963		
1425.2112	0.026400000000194268	RippleTimeIntervals					1425.2128	1.9626719561269017		
1440.5968	0.03600000000005821	RippleTimeIntervals					1440.6264	2.261213027551932		
1453.808	0.11440000000015971	RippleTimeIntervals					1453.9080000000001	7.230631945116108		
1455.7296000000001	0.06079999999997199	RippleTimeIntervals					1455.7432000000001	2.571058963443019		
1455.828	0.04240000000004329	RippleTimeIntervals					1455.8376	9.178960736837979		
1471.7032000000002	0.04479999999989559	RippleTimeIntervals					1471.7272	8.753254109102372		
1485.0272	0.03440000000000509	RippleTimeIntervals					1485.0416	4.095776718220071		
1502.7568	0.022400000000061482	RippleTimeIntervals					1502.7624	2.9451731445981877		
1503.8864	0.02320000000008804	RippleTimeIntervals					1503.8880000000001	1.6054678267571414		
1504.1528	0.025599999999940337	RippleTimeIntervals					1504.1736	1.841881195344481		
1510.788	0.05040000000008149	RippleTimeIntervals					1510.8088	2.2147221757578		
1511.548	0.03040000000009968	RippleTimeIntervals					1511.5528000000002	1.5808970584514246		
1515.1032	0.033599999999978536	RippleTimeIntervals					1515.1344000000001	1.538941259363101		
1531.14	0.04240000000004329	RippleTimeIntervals					1531.1752000000001	3.6752121169923373		
1539.1192	0.03600000000005821	RippleTimeIntervals					1539.1208000000001	1.7971605534133117		
1543.9392	0.03279999999995198	RippleTimeIntervals					1543.9640000000002	8.32085384068182		
1547.7192	0.020800000000008367	RippleTimeIntervals					1547.7328	8.999701735151044		
1548.9408	0.029600000000073123	RippleTimeIntervals					1548.9632000000001	5.106930762893773		
1564.5888	0.024000000000114596	RippleTimeIntervals					1564.5968	3.11683678655715		
1568.5720000000001	0.03679999999985739	RippleTimeIntervals					1568.5776	2.2453883944947255		
1569.4360000000001	0.04800000000000182	RippleTimeIntervals					1569.4624000000001	1.9586926344117812		
1584.68	0.025599999999940337	RippleTimeIntervals					1584.6856	2.0445115708774617		
1588.948	0.02800000000002001	RippleTimeIntervals					1588.952	1.5092491834746704		
1599.8184	0.021600000000034925	RippleTimeIntervals					1599.836	1.5449858922620854		
1600.94	0.05600000000004002	RippleTimeIntervals					1600.968	2.6038927394370637		
1623.7544	0.05760000000009313	RippleTimeIntervals					1623.7584000000002	1.5841980243404357		
1626.5336	0.026400000000194268	RippleTimeIntervals					1626.5432	2.714164936249467		
1630.5296	0.022400000000061482	RippleTimeIntervals					1630.5344	1.9134408630115576		
1631.0264	0.04320000000006985	RippleTimeIntervals					1631.0616	2.6255817257953744		
1631.2216	0.02719999999999345	RippleTimeIntervals					1631.2448000000002	2.049372528098559		
1637.1504	0.036800000000084765	RippleTimeIntervals					1637.1824000000001	3.3759085543565455		
1652.2112000000002	0.023199999999860665	RippleTimeIntervals					1652.2232000000001	4.6435979729466546		
1656.0408	0.033599999999978536	RippleTimeIntervals					1656.0672000000002	2.8342963682666587		
1656.1696000000002	0.06319999999982429	RippleTimeIntervals					1656.1896000000002	5.80367731351985		
1656.7752	0.022400000000061482	RippleTimeIntervals					1656.78	3.6288580353480886		
1656.8928	0.028800000000046566	RippleTimeIntervals					1656.9016000000001	2.7686289594053473		
1659.0448000000001	0.038399999999910506	RippleTimeIntervals					1659.0488	3.4136734064353265		
1659.5376	0.020800000000008367	RippleTimeIntervals					1659.5552	1.9706100737506087		
1659.9992	0.028800000000046566	RippleTimeIntervals					1660.0248000000001	1.6756927600963893		
1660.5264	0.026400000000194268	RippleTimeIntervals					1660.5408	6.481577682629275		
1660.9272	0.05520000000001346	RippleTimeIntervals					1660.948	11.164206836922828		
1661.3120000000001	0.02479999999991378	RippleTimeIntervals					1661.3208000000002	1.6893765911042657		
1665.8912	0.024000000000114596	RippleTimeIntervals					1665.9072	4.934190119740862		
1666.22	0.0543999999999869	RippleTimeIntervals					1666.2376000000002	14.745294989159916		
1666.3576	0.02800000000002001	RippleTimeIntervals					1666.3616000000002	1.6899010774069665		
1667.1688000000001	0.02479999999991378	RippleTimeIntervals					1667.1888000000001	4.922630309235053		
1668.6000000000001	0.03440000000000509	RippleTimeIntervals					1668.6152000000002	8.339046618344666		
1668.7504000000001	0.03440000000000509	RippleTimeIntervals					1668.7768	5.609771889814846		
1668.9448	0.02800000000002001	RippleTimeIntervals					1668.968	2.4613708861442154		
1669.1072000000001	0.06719999999995707	RippleTimeIntervals					1669.1184	5.105955550308424		
1670.3432	0.03520000000003165	RippleTimeIntervals					1670.3648	7.830721069525889		
1673.9088000000002	0.046399999999948704	RippleTimeIntervals					1673.9408	7.621778697575128		
1674.3496	0.026399999999966894	RippleTimeIntervals					1674.3552	5.741725288352467		
1677.6304	0.05040000000008149	RippleTimeIntervals					1677.6392	13.496335175629312		
1693.1832000000002	0.061599999999998545	RippleTimeIntervals					1693.2384000000002	4.205789964726221		
1693.3288	0.12640000000010332	RippleTimeIntervals					1693.3496	10.072763140368478		
1693.556	0.022400000000061482	RippleTimeIntervals					1693.5704	4.043791590024789		
1700.0136	0.03600000000005821	RippleTimeIntervals					1700.0320000000002	15.03264818370809		
1700.1200000000001	0.04240000000004329	RippleTimeIntervals					1700.132	6.78296937667292		
1700.2632	0.033599999999978536	RippleTimeIntervals					1700.2816	18.35413151115088		
1702.0328000000002	0.026399999999966894	RippleTimeIntervals					1702.0472	3.091619937303523		
1704.1008000000002	0.022399999999834108	RippleTimeIntervals					1704.1080000000002	5.645720224329152		
1704.1464	0.02719999999999345	RippleTimeIntervals					1704.1552000000001	3.341443883261879		
1711.816	0.10400000000004184	RippleTimeIntervals					1711.8968	5.096815990056972		
1711.9664	0.02719999999999345	RippleTimeIntervals					1711.9856	8.604672965004355		
1712.2296000000001	0.030399999999872307	RippleTimeIntervals					1712.2464	6.823671414608954		
1712.96	0.025599999999940337	RippleTimeIntervals					1712.9648000000002	4.239644153428008		
1716.8512	0.04559999999992215	RippleTimeIntervals					1716.8888000000002	3.0694086420464837		
1718.5696	0.11760000000003856	RippleTimeIntervals					1718.6792	18.269297970970072		
1718.7656000000002	0.04559999999992215	RippleTimeIntervals					1718.7904	11.917163452789312		
1724.2040000000002	0.02959999999984575	RippleTimeIntervals					1724.2232000000001	5.42814483260872		
1727.9704000000002	0.03919999999993706	RippleTimeIntervals					1727.9776000000002	1.9322781015672947		
1728.0704	0.03440000000000509	RippleTimeIntervals					1728.0872000000002	4.852663877911071		
1731.3456	0.03919999999993706	RippleTimeIntervals					1731.3512	5.447564380824071		
1743.38	0.041600000000016735	RippleTimeIntervals					1743.3880000000001	5.2977030072038795		
1744.8616000000002	0.03679999999985739	RippleTimeIntervals					1744.892	8.05372004074389		
1749.66	0.0624000000000251	RippleTimeIntervals					1749.6648	3.61157537306897		
1751.7208	0.05600000000004002	RippleTimeIntervals					1751.7464	9.833215115874516		
1751.8024	0.03840000000013788	RippleTimeIntervals					1751.8200000000002	18.67112343274626		
1753.3256000000001	0.025599999999940337	RippleTimeIntervals					1753.3304	3.5829554886371007		
1753.3712	0.04560000000014952	RippleTimeIntervals					1753.404	5.416372320526426		
1758.0504	0.02719999999999345	RippleTimeIntervals					1758.0584000000001	7.311529230866097		
1758.1872	0.025599999999940337	RippleTimeIntervals					1758.2016	8.071474615354484		
1758.4144000000001	0.03759999999988395	RippleTimeIntervals					1758.4384	8.837413919647892		
1764.3096	0.03600000000005821	RippleTimeIntervals					1764.3232	6.925763315781337		
1767.452	0.060000000000172804	RippleTimeIntervals					1767.4704000000002	13.762049808870223		
1769.9392	0.03920000000016444	RippleTimeIntervals					1769.952	17.72399529699295		
1770.0992	0.056800000000066575	RippleTimeIntervals					1770.1344000000001	11.028173278963337		
1771.884	0.07280000000014297	RippleTimeIntervals					1771.9496000000001	8.436306477797794		
1774.0	28.0	SleepStates								NREMstate
1779.4896	0.04320000000006985	RippleTimeIntervals					1779.5112000000001	23.846351254227127		
1779.6280000000002	0.031199999999898864	RippleTimeIntervals					1779.6512	14.98423179939783		
1783.8312	0.025599999999940337	RippleTimeIntervals					1783.8424	10.816875092307361		
1785.6416	0.21520000000009532	UpDownStatesTimeIntervals							UP	
1785.7904	0.021600000000034925	RippleTimeIntervals					1785.7984000000001	3.564427696082065		
1787.0488	0.1535999999998694	UpDownStatesTimeIntervals							UP	
1787.6104	0.14799999999991087	UpDownStatesTimeIntervals							UP	
1788.5688	0.024000000000114596	RippleTimeIntervals					1788.5736000000002	2.172307103613144		
1788.7856	0.16399999999998727	UpDownStatesTimeIntervals							UP	
1788.8232	0.07200000000011642	RippleTimeIntervals					1788.8680000000002	26.389382619931332		
1789.5896	0.09519999999997708	UpDownStatesTimeIntervals							DOWN	
1793.7376	0.04640000000017608	UpDownStatesTimeIntervals							DOWN	
1793.9576	0.1631999999999607	UpDownStatesTimeIntervals							UP	
1795.9136	0.031199999999898864	RippleTimeIntervals					1795.94	2.572919144889878		
1795.9712	0.25919999999996435	UpDownStatesTimeIntervals							UP	
1796.0328000000002	0.04719999999997526	RippleTimeIntervals					1796.0432	10.55721828967164		
1796.1704000000002	0.02159999999980755	RippleTimeIntervals					1796.1808	7.260310352877531		
1797.5216	0.1312000000000353	UpDownStatesTimeIntervals							UP	
1797.772	0.03999999999996362	UpDownStatesTimeIntervals							DOWN	
1798.3608	0.11840000000006512	UpDownStatesTimeIntervals							UP	
1798.3992	0.025599999999940337	RippleTimeIntervals					1798.4176	6.386841782065418		
1798.6112	0.022400000000061482	RippleTimeIntervals					1798.6168	4.293658008730235		
1798.7704	0.029600000000073123	RippleTimeIntervals					1798.78	2.017417061295279		
1800.9736	0.0704000000000633	RippleTimeIntervals					1801.0312000000001	24.22764051727533		
1801.2176000000002	0.04079999999999018	RippleTimeIntervals					1801.2432000000001	17.06011101378342		
1801.7056	0.029600000000073123	RippleTimeIntervals					1801.712	7.081757070892204		
1801.8392000000001	0.038399999999910506	RippleTimeIntervals					1801.8632	6.3982942699721		
1802.5800000000002	0.051199999999880674	RippleTimeIntervals					1802.5912	6.172004665126341		
1803.0	32.0	SleepStates								WAKEstate
1804.0888	0.02719999999999345	RippleTimeIntervals					1804.0928000000001	3.051748385099976		
1812.6080000000002	0.061599999999998545	RippleTimeIntervals					1812.6272000000001	13.370284323415792		
1813.2608	0.03999999999996362	RippleTimeIntervals					1813.2904	19.960964664300597		
1813.404	0.09200000000009823	RippleTimeIntervals					1813.488	6.396058933834267		
1813.6728	0.046399999999948704	RippleTimeIntervals					1813.6904000000002	5.71053608497382		
1813.9488000000001	0.03759999999988395	RippleTimeIntervals					1813.968	4.137334396852859		
1814.1408000000001	0.022400000000061482	RippleTimeIntervals					1814.1456	2.044391549989453		
1815.74	0.028800000000046566	RippleTimeIntervals					1815.7648000000002	2.6882293692053865		
1821.1736	0.03199999999992542	RippleTimeIntervals					1821.1984	4.697034548895862		
1835.0304	0.033599999999978536	RippleTimeIntervals					1835.0568	5.256454430172375		
1835.1480000000001	0.02479999999991378	RippleTimeIntervals					1835.1648	12.704121708734558		
1835.6264	0.041600000000016735	RippleTimeIntervals					1835.6584	22.5677224794781		
1836.0	18.0	SleepStates								NREMstate
1836.432	0.022400000000061482	RippleTimeIntervals					1836.4368000000002	3.3117526875057113		
1838.3192000000001	0.021600000000034925	RippleTimeIntervals					1838.3344000000002	1.9555676895441623		
1838.5736	0.13040000000000873	UpDownStatesTimeIntervals							UP	
1838.7552	0.15999999999985448	UpDownStatesTimeIntervals							DOWN	
1840.0712	0.04240000000004329	RippleTimeIntervals					1840.0952	2.338411172409068		
1840.212	0.03840000000013788	RippleTimeIntervals					1840.2256	6.596137563578316		
1840.3368	0.03600000000005821	RippleTimeIntervals					1840.3552000000002	6.167336926325195		
1840.824	0.27919999999994616	UpDownStatesTimeIntervals							UP	
1840.9328	0.029600000000073123	RippleTimeIntervals					1840.948	11.515690691994363		
1841.42	0.31199999999989814	UpDownStatesTimeIntervals							DOWN	
1843.688	0.06959999999980937	UpDownStatesTimeIntervals							UP	
1843.7184000000002	0.031199999999898864	RippleTimeIntervals					1843.7256	7.341732402299172		
