onset	duration	nwb_table	epoch_name	behavioral_paradigm	environment	manipulation	peak_time	peak_normed_power	label
1299.6232	0.03760000000011132	RippleTimeIntervals					1299.6480000000001	8.084871526945319	
1340.304	0.022400000000061482	RippleTimeIntervals					1340.3120000000001	3.0543713192344883	
1346.0816	0.02800000000002001	RippleTimeIntervals					1346.0952	7.204367366792079	
1349.0136	0.03440000000000509	RippleTimeIntervals					1349.0248000000001	4.620123370667584	
1353.5872000000002	0.020800000000008367	RippleTimeIntervals					1353.6080000000002	1.6805954463186086	
1357.2160000000001	0.02479999999991378	RippleTimeIntervals					1357.2248	2.7234345705495566	
1366.5472	0.040000000000190994	RippleTimeIntervals					1366.5792000000001	2.1390802253895167	
1414.5008	0.10000000000013642	RippleTimeIntervals					1414.5144	5.119523964681096	
1419.5224	0.021600000000034925	RippleTimeIntervals					1419.536	5.481784505298698	
1439.8536000000001	0.05039999999985412	RippleTimeIntervals					1439.8928	19.802089382890355	
1501.6624000000002	0.028799999999819192	RippleTimeIntervals					1501.6672	3.246471447937526	
1511.8328000000001	0.0624000000000251	RippleTimeIntervals					1511.88	6.828510417199701	
1511.9288000000001	0.021600000000034925	RippleTimeIntervals					1511.9424000000001	10.122487695562485	
1531.5408	0.022400000000061482	RippleTimeIntervals					1531.5536	4.3860451643700245	
1534.6752000000001	0.02800000000002001	RippleTimeIntervals					1534.6888000000001	10.690355396206249	
1541.9936	0.031200000000126238	RippleTimeIntervals					1542.0176000000001	4.949148404943574	
1542.3208	0.028800000000046566	RippleTimeIntervals					1542.3376	12.674945416472932	
1545.5144	0.033599999999978536	RippleTimeIntervals					1545.52	3.8193658548421427	
1546.1088	0.026400000000194268	RippleTimeIntervals					1546.1144000000002	9.743268309543916	
1606.3568	0.04320000000006985	RippleTimeIntervals					1606.3736000000001	9.006192736747423	
1607.5392000000002	0.022399999999834108	RippleTimeIntervals					1607.5536000000002	9.52258882554159	
1608.1480000000001	0.033599999999978536	RippleTimeIntervals					1608.1624000000002	7.107656729793197	
1610.1200000000001	0.021600000000034925	RippleTimeIntervals					1610.1312	13.46044857274593	
1610.8304	0.03040000000009968	RippleTimeIntervals					1610.8456	5.834396867603914	
1610.9104	0.08960000000001855	RippleTimeIntervals					1610.9840000000002	15.090865396591292	
1611.1224	0.026400000000194268	RippleTimeIntervals					1611.144	3.4799565735592273	
1612.1952	0.06880000000001019	RippleTimeIntervals					1612.2328	5.121252113457241	
1613.0208	0.05840000000011969	RippleTimeIntervals					1613.0536000000002	15.44529652299882	
1613.22	0.04800000000000182	RippleTimeIntervals					1613.256	9.458642181902025	
1618.4184	0.024800000000141154	RippleTimeIntervals					1618.4368000000002	6.939009038911403	
1645.7928000000002	0.03279999999995198	RippleTimeIntervals					1645.8216	2.1456321592984753	
1658.0288	0.03279999999995198	RippleTimeIntervals					1658.0544	3.3010164887824613	
1660.6592	0.02320000000008804	RippleTimeIntervals					1660.6760000000002	2.330891446560911	
1662.2216	0.020800000000008367	RippleTimeIntervals					1662.2384000000002	3.285138683640849	
1662.412	0.04079999999999018	RippleTimeIntervals					1662.4448	3.9294959726869596	
1662.6016000000002	0.03519999999980428	RippleTimeIntervals					1662.6296	3.81904729426449	
1663.6536	0.021600000000034925	RippleTimeIntervals					1663.6592	5.122700219024553	
1663.7936	0.029600000000073123	RippleTimeIntervals					1663.8064000000002	3.7903279703160475	
1663.8432	0.0704000000000633	RippleTimeIntervals					1663.9024000000002	13.436471243793697	
1664.1232	0.04320000000006985	RippleTimeIntervals					1664.1568	16.10503899812931	
1664.344	0.048800000000028376	RippleTimeIntervals					1664.3728	9.135585143195026	
1672.0	9.0	SleepStates							NREMstate
1682.0	12.0	SleepStates							WAKEstate
1695.0	19.0	SleepStates							NREMstate
1715.0	58.0	SleepStates							WAKEstate
1754.3192000000001	0.025599999999940337	RippleTimeIntervals					1754.328	4.151575579924552	
1755.2424	0.053599999999960346	RippleTimeIntervals					1755.248	2.857474457408109	
1755.4816	0.02800000000002001	RippleTimeIntervals					1755.4896	12.054932199023224	
1755.5320000000002	0.061599999999998545	RippleTimeIntervals					1755.576	7.574081574865496	
1761.5296	0.04719999999997526	RippleTimeIntervals					1761.5592000000001	12.182070396843816	
1770.3104	0.028800000000046566	RippleTimeIntervals					1770.3184	4.49248463520429	
1774.0	238.0	SleepStates							NREMstate
1776.0272	0.021600000000034925	RippleTimeIntervals					1776.0456000000001	1.566483389232613	
1777.7856000000002	0.13199999999983447	RippleTimeIntervals					1777.8808000000001	5.497171783703754	
1778.4696000000001	0.05759999999986576	RippleTimeIntervals					1778.5056000000002	17.331246505257386	
1779.784	0.02719999999999345	RippleTimeIntervals					1779.8016	10.132334208924403	
1780.5672000000002	0.11039999999979955	RippleTimeIntervals					1780.612	9.70520659863742	
1781.0584000000001	0.02800000000002001	RippleTimeIntervals					1781.0800000000002	1.783296127764556	
1781.8864	0.02320000000008804	RippleTimeIntervals					1781.8968	5.305769051971287	
1781.9656	0.02560000000016771	RippleTimeIntervals					1781.9744	12.179691495555465	
1782.2352	0.02800000000002001	RippleTimeIntervals					1782.2488	14.571964874020008	
1784.972	0.08000000000015461	RippleTimeIntervals					1785.0304	7.966698585713408	
1785.5704	0.0784000000001015	RippleTimeIntervals					1785.6144000000002	6.512816476263593	
1785.7768	0.03440000000000509	RippleTimeIntervals					1785.7792000000002	2.5322387414003122	
1786.0488	0.04240000000004329	RippleTimeIntervals					1786.0528000000002	2.7220892001443047	
1792.1248	0.06400000000007822	RippleTimeIntervals					1792.1504	5.32947882222196	
1793.6608	0.03759999999988395	RippleTimeIntervals					1793.6736	3.476982855097298	
1793.9872	0.028800000000046566	RippleTimeIntervals					1794.0048000000002	7.107078824431187	
1794.2136	0.04240000000004329	RippleTimeIntervals					1794.2344	19.55538402336887	
1794.2904	0.04079999999999018	RippleTimeIntervals					1794.3048000000001	21.568150553432858	
1799.7688	0.11200000000008004	RippleTimeIntervals					1799.8544000000002	15.446617777561496	
1799.9944	0.036800000000084765	RippleTimeIntervals					1800.0152	7.0542135417332235	
1800.652	0.024000000000114596	RippleTimeIntervals					1800.6576	4.4324356513987215	
1801.3656	0.033599999999978536	RippleTimeIntervals					1801.3832	3.812668922058778	
1803.1592	0.02800000000002001	RippleTimeIntervals					1803.1736	2.909629784012458	
1805.3832	0.036800000000084765	RippleTimeIntervals					1805.4128	5.3847344677657585	
1806.8712	0.024000000000114596	RippleTimeIntervals					1806.8864	6.486338438847757	
1807.0872000000002	0.02479999999991378	RippleTimeIntervals					1807.104	9.494362432893588	
1811.1856	0.03920000000016444	RippleTimeIntervals					1811.1944	5.3521969205173825	
1811.66	0.03199999999992542	RippleTimeIntervals					1811.6776	3.5011463769404947	
1811.8368	0.05120000000010805	RippleTimeIntervals					1811.8704	2.807006344347737	
1815.2136	0.036800000000084765	RippleTimeIntervals					1815.24	9.299229581655217	
1815.5056000000002	0.028799999999819192	RippleTimeIntervals					1815.5144	2.5857455128894933	
1817.3112	0.03919999999993706	RippleTimeIntervals					1817.3464000000001	2.740081300747556	
1817.384	0.024000000000114596	RippleTimeIntervals					1817.3960000000002	4.73297353924374	
1818.8536000000001	0.06079999999997199	RippleTimeIntervals					1818.9072	10.91705701324241	
1819.0240000000001	0.028800000000046566	RippleTimeIntervals					1819.0320000000002	15.314582813240103	
1819.2496	0.04800000000000182	RippleTimeIntervals					1819.2544	2.315172727215151	
1819.3624	0.05600000000004002	RippleTimeIntervals					1819.3856	16.76494602409147	
1819.5384000000001	0.03520000000003165	RippleTimeIntervals					1819.5656000000001	25.232737295279325	
1822.1176	0.041600000000016735	RippleTimeIntervals					1822.1280000000002	7.886408225993282	
1822.2992000000002	0.028799999999819192	RippleTimeIntervals					1822.3208000000002	2.204791221402456	
1823.2512000000002	0.03759999999988395	RippleTimeIntervals					1823.2696	5.161667557325963	
1823.6968000000002	0.038399999999910506	RippleTimeIntervals					1823.7192	5.167503534039053	
1824.7048	0.052000000000134605	RippleTimeIntervals					1824.7136	5.172033191026916	
1825.0712	0.0807999999999538	RippleTimeIntervals					1825.096	9.214731676882783	
1825.404	0.04320000000006985	RippleTimeIntervals					1825.4152000000001	15.836156455791848	
1825.9344	0.03520000000003165	RippleTimeIntervals					1825.9616	6.031031581767349	
1826.4336	0.025599999999940337	RippleTimeIntervals					1826.4440000000002	2.8357056448571982	
1827.8144	0.03600000000005821	RippleTimeIntervals					1827.828	8.161673672031037	
1828.1584	0.024000000000114596	RippleTimeIntervals					1828.1736	3.2515197385526635	
1828.6744	0.038399999999910506	RippleTimeIntervals					1828.6976000000002	5.496758575450904	
1828.9328	0.03279999999995198	RippleTimeIntervals					1828.9584	2.279766067224869	
1829.0888	0.032000000000152795	RippleTimeIntervals					1829.1128	8.751823688603462	
1829.152	0.06560000000013133	RippleTimeIntervals					1829.188	6.056603655608403	
1830.1200000000001	0.061599999999998545	RippleTimeIntervals					1830.1392	7.826267418094601	
1830.2704	0.03440000000000509	RippleTimeIntervals					1830.2968	6.445957738729001	
1830.4728	0.044000000000096406	RippleTimeIntervals					1830.4936	14.512709592856412	
1830.7712000000001	0.08400000000006003	RippleTimeIntervals					1830.8224	11.697776015519665	
1831.0056000000002	0.05919999999991887	RippleTimeIntervals					1831.0504	2.3089228607130705	
1831.3072000000002	0.031199999999898864	RippleTimeIntervals					1831.3312	8.226585482794887	
1831.4072	0.03199999999992542	RippleTimeIntervals					1831.4176	8.343078917424378	
1833.4456	0.03440000000000509	RippleTimeIntervals					1833.472	6.169114894347022	
1837.3952000000002	0.028799999999819192	RippleTimeIntervals					1837.4160000000002	2.4494107207256977	
1838.2688	0.0704000000000633	RippleTimeIntervals					1838.308	11.402869195491068	
1838.6448	0.03040000000009968	RippleTimeIntervals					1838.6672	3.7386553087371266	
1839.2320000000002	0.06799999999998363	RippleTimeIntervals					1839.2704	13.603659746333925	
1839.4104	0.02560000000016771	RippleTimeIntervals					1839.42	18.47740628678096	
1839.8232	0.12319999999999709	RippleTimeIntervals					1839.9232000000002	7.337290234312131	
1840.7144	0.03279999999995198	RippleTimeIntervals					1840.7304000000001	9.617406223227444	
1840.8792	0.036800000000084765	RippleTimeIntervals					1840.9080000000001	6.323838812927073	
1841.0256000000002	0.05520000000001346	RippleTimeIntervals					1841.0312000000001	6.170393506208479	
1842.4816	0.044800000000122964	RippleTimeIntervals					1842.5024	1.5623474232260144	
1842.5704	0.0624000000000251	RippleTimeIntervals					1842.6256	8.538567345150186	
1846.2856000000002	0.09839999999985594	RippleTimeIntervals					1846.3384	12.940412828255372	
1846.5768	0.026399999999966894	RippleTimeIntervals					1846.5912	4.8804653902001105	
1847.5336	0.05280000000016116	RippleTimeIntervals					1847.5552	5.995541124403768	
1847.7656000000002	0.06079999999997199	RippleTimeIntervals					1847.7864000000002	8.284420451293204	
1847.948	0.05999999999994543	RippleTimeIntervals					1847.9664	8.639033159994497	
1848.2440000000001	0.0968000000000302	RippleTimeIntervals					1848.2920000000001	9.086912581551156	
