onset	duration	nwb_table	epoch_name	peak_time	state	label
287.3464	0.10960000000000036	RippleTimeIntervals		287.4096		
289.424	0.05360000000001719	RippleTimeIntervals		289.4656		
290.8968	0.03120000000001255	RippleTimeIntervals		290.908		
300.0112	0.04800000000000182	RippleTimeIntervals		300.016		
303.3688	0.04959999999999809	RippleTimeIntervals		303.3896		
321.5008	0.0695999999999799	RippleTimeIntervals		321.5424		
329.4096	0.0655999999999608	RippleTimeIntervals		329.4496		
330.4608	0.06319999999999482	RippleTimeIntervals		330.5072		
332.772	0.030399999999985994	RippleTimeIntervals		332.7768		
347.4512	0.04800000000000182	RippleTimeIntervals		347.4896		
385.5552	0.06239999999996826	RippleTimeIntervals		385.5944		
387.2312	0.08400000000000318	RippleTimeIntervals		387.3024		
396.092	0.08559999999999945	RippleTimeIntervals		396.096		
412.0	10.0	SleepStates				NREMstate
414.3888	0.1279999999999859	RippleTimeIntervals		414.4832		
414.3928	0.15919999999999845	UpDownStatesTimeIntervals			UP	
414.932	0.21600000000000819	UpDownStatesTimeIntervals			DOWN	
415.2936	0.134399999999971	UpDownStatesTimeIntervals			UP	
415.784	0.13999999999998636	UpDownStatesTimeIntervals			UP	
416.5304	0.220799999999997	UpDownStatesTimeIntervals			DOWN	
416.7512	0.18000000000000682	UpDownStatesTimeIntervals			UP	
417.344	0.3240000000000123	UpDownStatesTimeIntervals			UP	
419.5016	0.15039999999999054	UpDownStatesTimeIntervals			UP	
420.2096	0.09600000000000364	UpDownStatesTimeIntervals			UP	
420.6576	0.14080000000001291	UpDownStatesTimeIntervals			UP	
421.1848	0.1208000000000311	UpDownStatesTimeIntervals			UP	
423.0	545.0	SleepStates				WAKEstate
426.7856	0.11840000000000828	RippleTimeIntervals		426.8664		
491.8256	0.15359999999998308	RippleTimeIntervals		491.8552		
498.8456	0.12479999999999336	RippleTimeIntervals		498.9224		
516.3648	0.07760000000007494	RippleTimeIntervals		516.4232		
524.2536	0.1272000000000162	RippleTimeIntervals		524.3256		
534.3192	0.17919999999992342	RippleTimeIntervals		534.3696		
540.1568	0.08320000000003347	RippleTimeIntervals		540.1616		
609.1424	0.05360000000007403	RippleTimeIntervals		609.16		
624.8792	0.08800000000007913	RippleTimeIntervals		624.9392		
649.8016	0.04240000000004329	RippleTimeIntervals		649.8392		
665.4536	0.13679999999999382	RippleTimeIntervals		665.4792		
666.2744	0.0928000000000111	RippleTimeIntervals		666.3136		
683.524	0.16160000000002128	RippleTimeIntervals		683.632		
685.616	0.1592000000000553	RippleTimeIntervals		685.7392		
776.6824	0.13279999999997472	RippleTimeIntervals		776.74		
783.6304	0.12559999999996307	RippleTimeIntervals		783.6544		
789.764	0.08799999999996544	RippleTimeIntervals		789.7832		
805.94	0.11839999999995143	RippleTimeIntervals		805.9552		
813.5104	0.088799999999992	RippleTimeIntervals		813.5128		
851.3392	0.04079999999999018	RippleTimeIntervals		851.3544		
861.2488	0.05040000000008149	RippleTimeIntervals		861.2888		
873.0456	0.10079999999993561	RippleTimeIntervals		873.0944		
884.9472	0.08720000000005257	RippleTimeIntervals		885.0224		
885.1944	0.13279999999997472	RippleTimeIntervals		885.224		
914.1568	0.049600000000054933	RippleTimeIntervals		914.1984		
923.2088	0.07680000000004839	RippleTimeIntervals		923.2432		
936.1	0.07600000000002183	RippleTimeIntervals		936.1184		
969.0	8.0	SleepStates				NREMstate
969.3328	0.17679999999995744	UpDownStatesTimeIntervals			UP	
969.8776	0.15760000000000218	UpDownStatesTimeIntervals			UP	
970.3728	0.12000000000000455	UpDownStatesTimeIntervals			UP	
971.2256	0.15600000000006276	UpDownStatesTimeIntervals			UP	
971.48	0.07119999999997617	UpDownStatesTimeIntervals			DOWN	
972.1296	0.1512000000000171	UpDownStatesTimeIntervals			UP	
972.5872	0.03199999999992542	UpDownStatesTimeIntervals			DOWN	
973.1072	0.3351999999999862	UpDownStatesTimeIntervals			UP	
976.4848	0.13200000000006185	UpDownStatesTimeIntervals			UP	
977.432	0.14080000000001291	UpDownStatesTimeIntervals			UP	
978.0	658.0	SleepStates				WAKEstate
979.7224	0.14480000000003201	RippleTimeIntervals		979.7488		
984.024	0.12400000000002365	RippleTimeIntervals		984.064		
990.5944	0.14560000000005857	RippleTimeIntervals		990.6296		
990.9656	0.061599999999998545	RippleTimeIntervals		991.0216		
1018.0016	0.11039999999991323	RippleTimeIntervals		1018.1024		
1019.4656	0.0968000000000302	RippleTimeIntervals		1019.4888		
1062.6584	0.07600000000002183	RippleTimeIntervals		1062.6784		
1063.6968	0.08960000000001855	RippleTimeIntervals		1063.728		
1091.9224	0.12239999999997053	RippleTimeIntervals		1092.0048		
1113.4704	0.13360000000011496	RippleTimeIntervals		1113.5168		
1113.7568	0.12879999999995562	RippleTimeIntervals		1113.828		
1125.1216	0.1087999999999738	RippleTimeIntervals		1125.2152		
1140.0336	0.14159999999992579	RippleTimeIntervals		1140.0416		
1148.6456	0.14959999999996398	RippleTimeIntervals		1148.6792		
1183.1256	0.09359999999992397	RippleTimeIntervals		1183.2096		
1219.3968	0.09120000000007167	RippleTimeIntervals		1219.4048		
1236.1072	0.11120000000005348	RippleTimeIntervals		1236.1288		
1248.7688	0.09040000000004511	RippleTimeIntervals		1248.7912		
1290.2808	0.08560000000011314	RippleTimeIntervals		1290.3616		
1304.8464	0.16800000000012005	RippleTimeIntervals		1304.884		
1310.3152	0.10560000000009495	RippleTimeIntervals		1310.3528		
1353.1864	0.09279999999989741	RippleTimeIntervals		1353.2728		
1353.728	0.07199999999988904	RippleTimeIntervals		1353.7472		
1360.2464	0.16000000000008185	RippleTimeIntervals		1360.3496		
1364.864	0.08320000000003347	RippleTimeIntervals		1364.9072		
1365.8832	0.10320000000001528	RippleTimeIntervals		1365.9152		
1426.1712	0.23839999999995598	RippleTimeIntervals		1426.276		
1453.3536	0.12640000000010332	RippleTimeIntervals		1453.3584		
1457.4488	0.10560000000009495	RippleTimeIntervals		1457.516		
1479.1984	0.09840000000008331	RippleTimeIntervals		1479.276		
1480.0176	0.06400000000007822	RippleTimeIntervals		1480.0704		
1488.3784	0.08960000000001855	RippleTimeIntervals		1488.3928		
1492.0896	0.1351999999999407	RippleTimeIntervals		1492.2016		
1498.5376	0.14079999999989923	RippleTimeIntervals		1498.5608		
1500.08	0.10000000000013642	RippleTimeIntervals		1500.1688		
1501.3232	0.11279999999987922	RippleTimeIntervals		1501.3904		
1526.1384	0.02719999999999345	RippleTimeIntervals		1526.1648		
1527.728	0.05999999999994543	RippleTimeIntervals		1527.7568		
1530.3416	0.03279999999995198	RippleTimeIntervals		1530.3648		
1568.168	0.07120000000008986	RippleTimeIntervals		1568.224		
1576.7096	0.03760000000011132	RippleTimeIntervals		1576.7168		
1585.7464	0.05919999999991887	RippleTimeIntervals		1585.7936		
1603.3776	0.08240000000000691	RippleTimeIntervals		1603.3784		
1603.736	0.06879999999978281	RippleTimeIntervals		1603.7872		
1637.0	61.0	SleepStates				NREMstate
1638.1472	0.13279999999986103	UpDownStatesTimeIntervals			UP	
1638.7344	0.07600000000002183	UpDownStatesTimeIntervals			DOWN	
1640.9608	0.20479999999997744	UpDownStatesTimeIntervals			UP	
1641.4928	0.03760000000011132	UpDownStatesTimeIntervals			DOWN	
1641.8392	0.12080000000014479	UpDownStatesTimeIntervals			UP	
1642.592	0.08959999999979118	UpDownStatesTimeIntervals			DOWN	
1642.7992	0.14640000000008513	UpDownStatesTimeIntervals			UP	
1643.8872	0.2776000000001204	UpDownStatesTimeIntervals			UP	
1653.6096	0.2599999999999909	UpDownStatesTimeIntervals			UP	
1654.2568	0.24479999999994106	UpDownStatesTimeIntervals			UP	
1654.5848	0.13760000000002037	UpDownStatesTimeIntervals			DOWN	
1654.9848	0.17200000000002547	UpDownStatesTimeIntervals			UP	
1657.2752	0.2703999999998814	UpDownStatesTimeIntervals			UP	
1658.2392	0.09999999999990905	UpDownStatesTimeIntervals			DOWN	
1658.3392	0.2656000000001768	UpDownStatesTimeIntervals			UP	
1658.8784	0.11279999999987922	UpDownStatesTimeIntervals			UP	
1659.3504	0.3655999999998585	UpDownStatesTimeIntervals			UP	
1660.5544	0.2624000000000706	UpDownStatesTimeIntervals			UP	
1661.2072	0.11999999999989086	UpDownStatesTimeIntervals			UP	
1665.1192	0.2687999999998283	UpDownStatesTimeIntervals			UP	
1673.5704	0.15200000000004366	UpDownStatesTimeIntervals			UP	
1674.1408	0.12560000000007676	UpDownStatesTimeIntervals			DOWN	
1674.9536	0.1351999999999407	UpDownStatesTimeIntervals			UP	
1677.26	0.13040000000000873	UpDownStatesTimeIntervals			UP	
1678.0192	0.1328000000000884	UpDownStatesTimeIntervals			UP	
1678.3008	0.06719999999995707	RippleTimeIntervals		1678.3528		
1678.56	0.11760000000003856	UpDownStatesTimeIntervals			UP	
1679.348	0.2576000000001386	UpDownStatesTimeIntervals			UP	
1681.2424	0.13279999999986103	UpDownStatesTimeIntervals			UP	
1681.6936	0.01520000000004984	UpDownStatesTimeIntervals			DOWN	
1681.7088	0.23839999999995598	UpDownStatesTimeIntervals			UP	
1682.3024	0.16879999999991924	UpDownStatesTimeIntervals			UP	
1683.5144	0.14159999999992579	UpDownStatesTimeIntervals			UP	
1684.3456	0.17919999999980973	UpDownStatesTimeIntervals			UP	
1689.1136	0.1608000000001084	UpDownStatesTimeIntervals			UP	
1689.7312	0.14239999999995234	UpDownStatesTimeIntervals			UP	
1690.3272	0.1431999999999789	UpDownStatesTimeIntervals			UP	
1690.9888	0.12239999999997053	UpDownStatesTimeIntervals			UP	
1695.852	0.14239999999995234	UpDownStatesTimeIntervals			UP	
1696.2912	0.16560000000004038	UpDownStatesTimeIntervals			DOWN	
1696.4568	0.22720000000003893	UpDownStatesTimeIntervals			UP	
1697.036	0.26080000000001746	UpDownStatesTimeIntervals			UP	
1697.78	0.08159999999998035	RippleTimeIntervals		1697.8584		
1697.9264	0.07359999999994216	RippleTimeIntervals		1697.996		
1699.0	79.0	SleepStates				WAKEstate
1727.3504	0.0807999999999538	RippleTimeIntervals		1727.356		
1735.556	0.08400000000006003	RippleTimeIntervals		1735.584		
1735.82	0.08960000000001855	RippleTimeIntervals		1735.8712		
1736.832	0.031199999999898864	RippleTimeIntervals		1736.8528		
1744.9696	0.05760000000009313	RippleTimeIntervals		1744.9944		
1751.9608	0.030399999999872307	RippleTimeIntervals		1751.9872		
1775.1456	0.038399999999910506	RippleTimeIntervals		1775.1552		
1778.0696	0.04240000000004329	RippleTimeIntervals		1778.0968		
1778.9592	0.07519999999999527	RippleTimeIntervals		1778.9696		
1779.0	42.0	SleepStates				NREMstate
1780.0648	0.14639999999985776	UpDownStatesTimeIntervals			UP	
1780.4128	0.15439999999989595	UpDownStatesTimeIntervals			DOWN	
1780.5672	0.2696000000000822	UpDownStatesTimeIntervals			UP	
1781.2024	0.08960000000001855	UpDownStatesTimeIntervals			DOWN	
1785.344	0.2544000000000324	UpDownStatesTimeIntervals			UP	
1786.1992	0.038399999999910506	UpDownStatesTimeIntervals			DOWN	
1787.0104	0.17840000000001055	UpDownStatesTimeIntervals			UP	
1787.4688	0.11439999999993233	UpDownStatesTimeIntervals			DOWN	
1790.0368	0.1431999999999789	UpDownStatesTimeIntervals			UP	
1790.9584	0.12319999999999709	UpDownStatesTimeIntervals			UP	
1793.256	0.19279999999980646	UpDownStatesTimeIntervals			UP	
1793.94	0.2136000000000422	UpDownStatesTimeIntervals			DOWN	
1794.1536	0.1471999999998843	UpDownStatesTimeIntervals			UP	
1794.5272	0.16000000000008185	UpDownStatesTimeIntervals			DOWN	
1795.008	0.29119999999988977	UpDownStatesTimeIntervals			UP	
1796.9832	0.22000000000002728	UpDownStatesTimeIntervals			UP	
1798.312	0.23440000000005057	UpDownStatesTimeIntervals			UP	
1799.208	0.17519999999990432	UpDownStatesTimeIntervals			UP	
1799.5608	0.1431999999999789	UpDownStatesTimeIntervals			DOWN	
1799.8648	0.12799999999992906	UpDownStatesTimeIntervals			UP	
1801.4032	0.14800000000013824	UpDownStatesTimeIntervals			UP	
1802.444	0.12400000000002365	UpDownStatesTimeIntervals			UP	
1803.732	0.27680000000009386	UpDownStatesTimeIntervals			UP	
1804.84	0.15360000000009677	UpDownStatesTimeIntervals			UP	
1804.9416	0.07999999999992724	RippleTimeIntervals		1804.9432		
1806.3192	0.16560000000004038	UpDownStatesTimeIntervals			UP	
1806.7376	0.19119999999998072	UpDownStatesTimeIntervals			DOWN	
1807.5536	0.2927999999999429	UpDownStatesTimeIntervals			DOWN	
1807.8464	0.35920000000010077	UpDownStatesTimeIntervals			UP	
1809.2768	0.2639999999998963	UpDownStatesTimeIntervals			UP	
1812.572	0.22560000000021319	UpDownStatesTimeIntervals			UP	
1813.6688	0.4216000000001259	UpDownStatesTimeIntervals			DOWN	
1814.3832	0.2136000000000422	UpDownStatesTimeIntervals			UP	
1816.2624	0.14799999999991087	UpDownStatesTimeIntervals			UP	
1817.2824	0.12879999999995562	UpDownStatesTimeIntervals			UP	
1822.0	64.0	SleepStates				WAKEstate
1822.0	0.04559999999992215	RippleTimeIntervals		1822.036		
1822.2208	0.05039999999985412	RippleTimeIntervals		1822.26		
1822.9448	0.038399999999910506	RippleTimeIntervals		1822.9816		
1839.3368	0.05919999999991887	RippleTimeIntervals		1839.3552		
1850.072	0.09520000000020445	RippleTimeIntervals		1850.0728		
1857.276	0.05999999999994543	RippleTimeIntervals		1857.3264		
1859.104	0.08799999999996544	RippleTimeIntervals		1859.1632		
1864.1896	0.044800000000122964	RippleTimeIntervals		1864.2288		
1870.488	0.05520000000001346	RippleTimeIntervals		1870.4936		
1881.9248	0.036800000000084765	RippleTimeIntervals		1881.944		
1887.0	405.0	SleepStates				NREMstate
1888.8968	0.14640000000008513	UpDownStatesTimeIntervals			UP	
1889.4632	0.1752000000001317	UpDownStatesTimeIntervals			DOWN	
1889.6384	0.13999999999987267	UpDownStatesTimeIntervals			UP	
1890.5248	0.2560000000000855	UpDownStatesTimeIntervals			UP	
1891.308	0.07120000000008986	UpDownStatesTimeIntervals			DOWN	
1891.3792	0.1335999999998876	UpDownStatesTimeIntervals			UP	
1891.992	0.1592000000000553	UpDownStatesTimeIntervals			UP	
1892.9656	0.07680000000004839	UpDownStatesTimeIntervals			UP	
1893.3672	0.19760000000019318	UpDownStatesTimeIntervals			DOWN	
1893.5648	0.29759999999987485	UpDownStatesTimeIntervals			UP	
1894.3504	0.1335999999998876	UpDownStatesTimeIntervals			UP	
1894.7936	0.04559999999992215	UpDownStatesTimeIntervals			DOWN	
1894.8392	0.19680000000016662	UpDownStatesTimeIntervals			UP	
1895.5024	0.165599999999813	UpDownStatesTimeIntervals			DOWN	
1895.668	0.2800000000002001	UpDownStatesTimeIntervals			UP	
1896.2632	0.2847999999999047	UpDownStatesTimeIntervals			UP	
1897.4384	0.19679999999993925	UpDownStatesTimeIntervals			UP	
1897.9824	0.12399999999979627	UpDownStatesTimeIntervals			UP	
1898.368	0.266399999999976	UpDownStatesTimeIntervals			DOWN	
1898.6344	0.19440000000008695	UpDownStatesTimeIntervals			UP	
1899.2928	0.15520000000014988	UpDownStatesTimeIntervals			UP	
1899.68	0.322400000000016	UpDownStatesTimeIntervals			DOWN	
1900.2736	0.30719999999996617	UpDownStatesTimeIntervals			UP	
1901.6784	0.2799999999999727	UpDownStatesTimeIntervals			UP	
1902.5512	0.11039999999979955	UpDownStatesTimeIntervals			DOWN	
1902.6616	0.17200000000002547	UpDownStatesTimeIntervals			UP	
1903.108	0.2960000000000491	UpDownStatesTimeIntervals			DOWN	
1903.6048	0.14639999999985776	UpDownStatesTimeIntervals			UP	
1903.7696	0.5735999999999422	UpDownStatesTimeIntervals			DOWN	
1904.3432	0.13200000000006185	UpDownStatesTimeIntervals			UP	
1906.3656	0.11439999999993233	UpDownStatesTimeIntervals			UP	
1908.1136	0.18080000000009022	UpDownStatesTimeIntervals			UP	
1909.1352	0.25040000000012697	UpDownStatesTimeIntervals			DOWN	
1909.3856	0.28319999999985157	UpDownStatesTimeIntervals			UP	
1914.2688	0.1255999999998494	UpDownStatesTimeIntervals			UP	
1915.1416	0.20880000000011023	UpDownStatesTimeIntervals			UP	
1915.7304	0.2512000000001535	UpDownStatesTimeIntervals			UP	
1916.6464	0.15919999999982792	UpDownStatesTimeIntervals			UP	
1917.852	0.1255999999998494	UpDownStatesTimeIntervals			DOWN	
1917.9776	0.15599999999994907	UpDownStatesTimeIntervals			UP	
1918.484	0.23279999999999745	UpDownStatesTimeIntervals			UP	
1918.7664	0.12319999999999709	UpDownStatesTimeIntervals			DOWN	
1919.5488	0.21199999999998909	UpDownStatesTimeIntervals			UP	
1920.7592	0.15440000000012333	UpDownStatesTimeIntervals			UP	
1924.9592	0.14239999999995234	UpDownStatesTimeIntervals			UP	
1925.6592	0.1431999999999789	UpDownStatesTimeIntervals			DOWN	
1925.9344	0.15039999999999054	UpDownStatesTimeIntervals			UP	
1926.7064	0.17360000000007858	UpDownStatesTimeIntervals			UP	
1926.9456	0.18239999999991596	UpDownStatesTimeIntervals			DOWN	
1927.472	0.14239999999995234	UpDownStatesTimeIntervals			UP	
1928.0048	0.1408000000001266	UpDownStatesTimeIntervals			UP	
1928.832	0.21679999999992106	UpDownStatesTimeIntervals			DOWN	
1929.0488	0.2400000000000091	UpDownStatesTimeIntervals			UP	
1931.9032	0.14239999999995234	UpDownStatesTimeIntervals			UP	
1932.424	0.22080000000005384	UpDownStatesTimeIntervals			UP	
1932.8264	0.25040000000012697	UpDownStatesTimeIntervals			DOWN	
1933.2	0.26720000000000255	UpDownStatesTimeIntervals			UP	
1935.9968	0.14400000000000546	UpDownStatesTimeIntervals			UP	
1936.544	0.12159999999994398	UpDownStatesTimeIntervals			UP	
1936.7632	0.07599999999979445	UpDownStatesTimeIntervals			DOWN	
1939.1168	0.16879999999991924	UpDownStatesTimeIntervals			UP	
1939.9904	0.024000000000114596	UpDownStatesTimeIntervals			DOWN	
1940.0144	0.12799999999992906	UpDownStatesTimeIntervals			UP	
1941.0432	0.29919999999992797	UpDownStatesTimeIntervals			UP	
1941.6256	0.10479999999984102	UpDownStatesTimeIntervals			UP	
1941.9696	0.05520000000001346	UpDownStatesTimeIntervals			DOWN	
1942.0248	0.25520000000005894	UpDownStatesTimeIntervals			UP	
1942.632	0.19200000000000728	UpDownStatesTimeIntervals			DOWN	
1942.824	0.17519999999990432	UpDownStatesTimeIntervals			UP	
1943.4816	0.20079999999984466	UpDownStatesTimeIntervals			UP	
1943.9288	0.21040000000016335	UpDownStatesTimeIntervals			DOWN	
1945.2432	0.29440000000022337	UpDownStatesTimeIntervals			UP	
1945.7384	0.1975999999999658	UpDownStatesTimeIntervals			DOWN	
1945.936	0.2536000000000058	UpDownStatesTimeIntervals			UP	
1946.5472	0.13760000000002037	UpDownStatesTimeIntervals			UP	
1947.5496	0.14879999999993743	UpDownStatesTimeIntervals			UP	
1948.2184	0.0624000000000251	UpDownStatesTimeIntervals			DOWN	
1948.7	0.27359999999998763	UpDownStatesTimeIntervals			UP	
1950.7688	0.0968000000000302	UpDownStatesTimeIntervals			UP	
1951.256	0.11199999999985266	UpDownStatesTimeIntervals			UP	
1951.432	0.2880000000000109	UpDownStatesTimeIntervals			DOWN	
1951.944	0.14480000000003201	UpDownStatesTimeIntervals			UP	
1952.1512	0.21280000000001564	UpDownStatesTimeIntervals			DOWN	
1952.5696	0.20080000000007203	UpDownStatesTimeIntervals			UP	
1953.7928	0.14959999999996398	UpDownStatesTimeIntervals			DOWN	
1954.1168	0.13200000000006185	UpDownStatesTimeIntervals			UP	
1954.9768	0.14800000000013824	UpDownStatesTimeIntervals			UP	
1955.1728	0.06880000000001019	UpDownStatesTimeIntervals			DOWN	
1955.7072	0.1711999999999989	UpDownStatesTimeIntervals			UP	
1956.2232	0.16399999999998727	UpDownStatesTimeIntervals			UP	
1956.7216	0.3791999999998552	UpDownStatesTimeIntervals			UP	
1957.1464	0.24079999999980828	UpDownStatesTimeIntervals			DOWN	
1957.7696	0.16079999999988104	UpDownStatesTimeIntervals			UP	
1958.1808	0.5007999999997992	UpDownStatesTimeIntervals			DOWN	
1958.6816	0.32320000000004256	UpDownStatesTimeIntervals			UP	
1959.1992	0.3183999999998832	UpDownStatesTimeIntervals			DOWN	
1959.9888	0.07759999999984757	UpDownStatesTimeIntervals			DOWN	
1960.3888	0.1528000000000702	UpDownStatesTimeIntervals			UP	
1961.1664	0.25919999999996435	UpDownStatesTimeIntervals			UP	
1961.8216	0.17519999999990432	UpDownStatesTimeIntervals			DOWN	
1961.9968	0.18080000000009022	UpDownStatesTimeIntervals			UP	
1962.5688	0.2359999999998763	UpDownStatesTimeIntervals			DOWN	
1962.8048	0.18400000000019645	UpDownStatesTimeIntervals			UP	
1963.3576	0.24639999999999418	UpDownStatesTimeIntervals			UP	
1963.6792	0.25919999999996435	UpDownStatesTimeIntervals			DOWN	
1963.9384	0.22080000000005384	UpDownStatesTimeIntervals			UP	
1964.3936	0.33839999999986503	UpDownStatesTimeIntervals			DOWN	
1964.9304	0.18000000000006366	UpDownStatesTimeIntervals			UP	
1965.932	0.27359999999998763	UpDownStatesTimeIntervals			UP	
1966.568	0.22240000000010696	UpDownStatesTimeIntervals			UP	
1970.9424	0.15600000000017644	UpDownStatesTimeIntervals			DOWN	
1971.0984	0.12799999999992906	UpDownStatesTimeIntervals			UP	
1973.6888	0.19680000000016662	UpDownStatesTimeIntervals			UP	
1974.168	0.19600000000014006	UpDownStatesTimeIntervals			DOWN	
1974.5104	0.13600000000019463	UpDownStatesTimeIntervals			UP	
1974.676	0.14800000000013824	UpDownStatesTimeIntervals			DOWN	
1975.0408	0.12079999999991742	UpDownStatesTimeIntervals			UP	
1976.1528	0.15840000000002874	UpDownStatesTimeIntervals			UP	
1976.6048	0.13999999999987267	UpDownStatesTimeIntervals			DOWN	
1976.7448	0.1672000000000935	UpDownStatesTimeIntervals			UP	
1977.4144	0.16400000000021464	UpDownStatesTimeIntervals			DOWN	
1977.5784	0.2519999999999527	UpDownStatesTimeIntervals			UP	
1978.168	0.13520000000016807	UpDownStatesTimeIntervals			UP	
1978.3968	0.15039999999999054	UpDownStatesTimeIntervals			DOWN	
1979.2072	0.15200000000004366	UpDownStatesTimeIntervals			DOWN	
1979.7712	0.22480000000018663	UpDownStatesTimeIntervals			DOWN	
1979.996	0.3935999999998785	UpDownStatesTimeIntervals			UP	
1980.68	0.12479999999982283	UpDownStatesTimeIntervals			DOWN	
1980.8048	0.1608000000001084	UpDownStatesTimeIntervals			UP	
1981.5224	0.21519999999986794	UpDownStatesTimeIntervals			UP	
1983.844	0.1391999999998461	UpDownStatesTimeIntervals			UP	
1984.5216	0.21519999999986794	UpDownStatesTimeIntervals			DOWN	
1984.9152	0.07360000000016953	UpDownStatesTimeIntervals			UP	
1985.4176	0.1615999999999076	UpDownStatesTimeIntervals			UP	
1986.1864	0.29520000000002256	UpDownStatesTimeIntervals			UP	
1986.6176	0.18640000000004875	UpDownStatesTimeIntervals			DOWN	
1986.804	0.3575999999998203	UpDownStatesTimeIntervals			UP	
1987.2656	0.551200000000108	UpDownStatesTimeIntervals			DOWN	
1988.8656	0.03919999999993706	UpDownStatesTimeIntervals			DOWN	
1988.9048	0.1856000000000222	UpDownStatesTimeIntervals			UP	
1989.6392	0.08960000000001855	UpDownStatesTimeIntervals			DOWN	
1990.8176	0.07999999999992724	UpDownStatesTimeIntervals			DOWN	
1990.8976	0.29520000000002256	UpDownStatesTimeIntervals			UP	
1991.9672	0.16079999999988104	UpDownStatesTimeIntervals			UP	
1992.8128	0.2856000000001586	UpDownStatesTimeIntervals			UP	
1993.1944	0.2687999999998283	UpDownStatesTimeIntervals			DOWN	
1993.6536	0.14479999999980464	UpDownStatesTimeIntervals			UP	
1994.0672	0.08159999999998035	UpDownStatesTimeIntervals			DOWN	
1994.1488	0.20800000000008367	UpDownStatesTimeIntervals			UP	
1994.8464	0.13679999999999382	UpDownStatesTimeIntervals			DOWN	
1994.9832	0.4655999999999949	UpDownStatesTimeIntervals			UP	
1995.592	0.25119999999992615	UpDownStatesTimeIntervals			DOWN	
2001.4096	0.26720000000000255	UpDownStatesTimeIntervals			UP	
2001.8272	0.3808000000001357	UpDownStatesTimeIntervals			DOWN	
2002.208	0.2079999999998563	UpDownStatesTimeIntervals			UP	
2002.4728	0.4880000000000564	UpDownStatesTimeIntervals			DOWN	
2003.348	0.14000000000010004	UpDownStatesTimeIntervals			UP	
2004.1936	0.13760000000002037	UpDownStatesTimeIntervals			UP	
2004.6728	0.2423999999998614	UpDownStatesTimeIntervals			UP	
2005.1824	0.2032000000001517	UpDownStatesTimeIntervals			DOWN	
2005.3856	0.14959999999996398	UpDownStatesTimeIntervals			UP	
2005.8032	0.3160000000000309	UpDownStatesTimeIntervals			DOWN	
2006.1192	0.2687999999998283	UpDownStatesTimeIntervals			UP	
2011.1872	0.14639999999985776	UpDownStatesTimeIntervals			UP	
2011.8112	0.11839999999983775	UpDownStatesTimeIntervals			UP	
2011.9824	0.1695999999999458	UpDownStatesTimeIntervals			DOWN	
2012.5704	0.1631999999999607	UpDownStatesTimeIntervals			UP	
