onset	duration	nwb_table	behavioral_paradigm	manipulation	epoch_name	environment	peak_time	state	label
0.0	3097.6639666666665	epochs	BaselinePre	None	fCamk3_201111_075546	Home cage			
1.0	1960.0	SleepStates							WAKEstate
103.3584	0.043199999999998795	RippleTimeIntervals					103.3688		
107.6672	0.041600000000002524	RippleTimeIntervals					107.6752		
120.7352	0.0543999999999869	RippleTimeIntervals					120.7584		
152.8632	0.06080000000000041	RippleTimeIntervals					152.8712		
153.1608	0.10880000000000223	RippleTimeIntervals					153.2232		
155.0352	0.07280000000000086	RippleTimeIntervals					155.0536		
161.9104	0.08639999999999759	RippleTimeIntervals					161.9624		
194.6976	0.12319999999999709	RippleTimeIntervals					194.8176		
375.1008	0.10079999999999245	RippleTimeIntervals					375.1728		
385.5248	0.04159999999995989	RippleTimeIntervals					385.5544		
401.5776	0.14560000000000173	RippleTimeIntervals					401.6816		
401.9024	0.10079999999999245	RippleTimeIntervals					401.9152		
409.9104	0.05040000000002465	RippleTimeIntervals					409.9504		
462.7544	0.14560000000000173	RippleTimeIntervals					462.8544		
463.1512	0.09679999999997335	RippleTimeIntervals					463.1968		
467.9952	0.09199999999998454	RippleTimeIntervals					468.0648		
468.6224	0.09199999999998454	RippleTimeIntervals					468.7032		
487.7864	0.14639999999997144	RippleTimeIntervals					487.8632		
499.9536	0.055999999999983174	RippleTimeIntervals					499.9792		
504.372	0.03519999999997481	RippleTimeIntervals					504.3928		
511.3056	0.10799999999994725	RippleTimeIntervals					511.3552		
513.4856	0.06720000000007076	RippleTimeIntervals					513.5152		
517.7728	0.04640000000006239	RippleTimeIntervals					517.7928		
528.2248	0.05760000000009313	RippleTimeIntervals					528.2704		
552.8872	0.050399999999967804	RippleTimeIntervals					552.924		
568.7416	0.04800000000000182	RippleTimeIntervals					568.7736		
570.096	0.06560000000001764	RippleTimeIntervals					570.144		
570.2384	0.061599999999998545	RippleTimeIntervals					570.252		
579.568	0.058400000000006	RippleTimeIntervals					579.584		
594.9632	0.11040000000002692	RippleTimeIntervals					595.0232		
627.7224	0.06719999999995707	RippleTimeIntervals					627.7568		
634.3432	0.17919999999992342	RippleTimeIntervals					634.3944		
634.66	0.05200000000002092	RippleTimeIntervals					634.672		
634.852	0.15679999999997563	RippleTimeIntervals					634.9288		
660.7736	0.056800000000066575	RippleTimeIntervals					660.8008		
688.1584	0.05919999999991887	RippleTimeIntervals					688.1872		
690.6656	0.07439999999996871	RippleTimeIntervals					690.6968		
706.664	0.03840000000002419	RippleTimeIntervals					706.6848		
727.6096	0.08720000000005257	RippleTimeIntervals					727.6304		
727.9296	0.2015999999999849	RippleTimeIntervals					728.0432		
728.7264	0.116800000000012	RippleTimeIntervals					728.8112		
738.8224	0.03599999999994452	RippleTimeIntervals					738.8288		
740.5736	0.05599999999992633	RippleTimeIntervals					740.5936		
763.2336	0.12959999999998217	RippleTimeIntervals					763.2912		
774.928	0.10559999999998126	RippleTimeIntervals					774.9848		
793.7984	0.07759999999996126	RippleTimeIntervals					793.8232		
795.9792	0.0807999999999538	RippleTimeIntervals					795.9896		
801.432	0.13760000000002037	RippleTimeIntervals					801.4416		
802.884	0.07439999999996871	RippleTimeIntervals					802.9		
806.912	0.12639999999998963	RippleTimeIntervals					806.944		
807.4896	0.07839999999998781	RippleTimeIntervals					807.5056		
832.1368	0.09040000000004511	RippleTimeIntervals					832.1792		
839.6304	0.06479999999999109	RippleTimeIntervals					839.68		
842.7856	0.08959999999990487	RippleTimeIntervals					842.8184		
845.3424	0.05920000000003256	RippleTimeIntervals					845.3552		
848.1128	0.052800000000047476	RippleTimeIntervals					848.144		
852.8616	0.05119999999999436	RippleTimeIntervals					852.8848		
856.4456	0.09600000000000364	RippleTimeIntervals					856.4984		
860.428	0.046399999999948704	RippleTimeIntervals					860.4608		
860.852	0.06079999999997199	RippleTimeIntervals					860.88		
868.4408	0.030399999999985994	RippleTimeIntervals					868.448		
868.9456	0.03200000000003911	RippleTimeIntervals					868.964		
869.052	0.05920000000003256	RippleTimeIntervals					869.0784		
877.0488	0.09359999999992397	RippleTimeIntervals					877.0952		
877.9144	0.11440000000004602	RippleTimeIntervals					877.9512		
884.7632	0.045600000000035834	RippleTimeIntervals					884.7912		
887.7096	0.07439999999996871	RippleTimeIntervals					887.7512		
897.1032	0.045600000000035834	RippleTimeIntervals					897.108		
898.8888	0.05120000000010805	RippleTimeIntervals					898.8968		
906.9024	0.04240000000004329	RippleTimeIntervals					906.9176		
907.132	0.061599999999998545	RippleTimeIntervals					907.1784		
915.1008	0.07119999999997617	RippleTimeIntervals					915.1048		
915.3048	0.04719999999997526	RippleTimeIntervals					915.3216		
922.7472	0.05920000000003256	RippleTimeIntervals					922.7808		
929.9872	0.15279999999995653	RippleTimeIntervals					930.0248		
946.6168	0.07920000000001437	RippleTimeIntervals					946.6536		
952.0624	0.04079999999999018	RippleTimeIntervals					952.0744		
954.7912	0.05999999999994543	RippleTimeIntervals					954.8096		
957.0464	0.040800000000103864	RippleTimeIntervals					957.0744		
958.0608	0.08240000000000691	RippleTimeIntervals					958.064		
971.4664	0.05679999999995289	RippleTimeIntervals					971.4968		
971.604	0.03279999999995198	RippleTimeIntervals					971.624		
972.6832	0.042399999999929605	RippleTimeIntervals					972.7208		
973.0248	0.0543999999999869	RippleTimeIntervals					973.068		
979.7136	0.04079999999999018	RippleTimeIntervals					979.7232		
982.48	0.06880000000001019	RippleTimeIntervals					982.536		
983.5872	0.06079999999997199	RippleTimeIntervals					983.616		
985.0152	0.04319999999995616	RippleTimeIntervals					985.0248		
991.048	0.04719999999997526	RippleTimeIntervals					991.0752		
998.0296	0.04800000000000182	RippleTimeIntervals					998.0624		
998.6496	0.06400000000007822	RippleTimeIntervals					998.7096		
1018.4864	0.05600000000004002	RippleTimeIntervals					1018.5256		
1021.724	0.09359999999992397	RippleTimeIntervals					1021.7368		
1024.336	0.11760000000003856	RippleTimeIntervals					1024.3648		
1024.604	0.06719999999995707	RippleTimeIntervals					1024.6688		
1030.9256	0.051199999999880674	RippleTimeIntervals					1030.9352		
1033.2488	0.06319999999982429	RippleTimeIntervals					1033.2744		
1041.7608	0.06639999999993051	RippleTimeIntervals					1041.7944		
1053.104	0.12879999999995562	RippleTimeIntervals					1053.2232		
1054.2352	0.0968000000000302	RippleTimeIntervals					1054.28		
1056.6384	0.13760000000002037	RippleTimeIntervals					1056.6656		
1059.4904	0.07680000000004839	RippleTimeIntervals					1059.5472		
1060.364	0.038399999999910506	RippleTimeIntervals					1060.3664		
1068.3744	0.05920000000014625	RippleTimeIntervals					1068.4168		
1070.4456	0.09519999999997708	RippleTimeIntervals					1070.504		
1076.94	0.10159999999996217	RippleTimeIntervals					1076.9416		
1079.4056	0.04240000000004329	RippleTimeIntervals					1079.4312		
1084.1264	0.04239999999981592	RippleTimeIntervals					1084.144		
1085.2488	0.11439999999993233	RippleTimeIntervals					1085.3216		
1088.0768	0.03759999999988395	RippleTimeIntervals					1088.08		
1090.5584	0.07120000000008986	RippleTimeIntervals					1090.5656		
1099.4488	0.05520000000001346	RippleTimeIntervals					1099.4832		
1099.6784	0.04559999999992215	RippleTimeIntervals					1099.7128		
1101.5144	0.06079999999997199	RippleTimeIntervals					1101.5432		
1110.2328	0.04800000000000182	RippleTimeIntervals					1110.2432		
1111.8856	0.03999999999996362	RippleTimeIntervals					1111.8872		
1112.0824	0.04079999999999018	RippleTimeIntervals					1112.0848		
1113.1424	0.04320000000006985	RippleTimeIntervals					1113.1432		
1117.3696	0.04240000000004329	RippleTimeIntervals					1117.3952		
1124.7464	0.04320000000006985	RippleTimeIntervals					1124.7624		
1126.3464	0.05360000000018772	RippleTimeIntervals					1126.3616		
1141.9336	0.05520000000001346	RippleTimeIntervals					1141.9608		
1149.7728	0.09600000000000364	RippleTimeIntervals					1149.8328		
1153.9704	0.05040000000008149	RippleTimeIntervals					1153.9848		
1160.1056	0.0647999999998774	RippleTimeIntervals					1160.1376		
1172.2904	0.04719999999997526	RippleTimeIntervals					1172.3176		
1180.8656	0.08399999999983265	RippleTimeIntervals					1180.8888		
1190.3424	0.049600000000054933	RippleTimeIntervals					1190.3736		
1192.7264	0.0624000000000251	RippleTimeIntervals					1192.7752		
1198.5848	0.06079999999997199	RippleTimeIntervals					1198.604		
1200.8264	0.060000000000172804	RippleTimeIntervals					1200.8608		
1201.0128	0.04559999999992215	RippleTimeIntervals					1201.0416		
1217.3648	0.053599999999960346	RippleTimeIntervals					1217.396		
1224.0968	0.06799999999998363	RippleTimeIntervals					1224.1328		
1228.844	0.058399999999892316	RippleTimeIntervals					1228.8608		
1229.0176	0.05760000000009313	RippleTimeIntervals					1229.0432		
1240.5848	0.0567999999998392	RippleTimeIntervals					1240.6176		
1253.28	0.07920000000012806	RippleTimeIntervals					1253.3312		
1253.9008	0.04320000000006985	RippleTimeIntervals					1253.9056		
1254.5328	0.05600000000004002	RippleTimeIntervals					1254.5552		
1256.5536	0.06880000000001019	RippleTimeIntervals					1256.5864		
1262.5168	0.051199999999880674	RippleTimeIntervals					1262.5392		
1265.5288	0.04800000000000182	RippleTimeIntervals					1265.5616		
1267.9912	0.061599999999998545	RippleTimeIntervals					1268.0016		
1276.0144	0.03759999999988395	RippleTimeIntervals					1276.02		
1280.5816	0.04800000000000182	RippleTimeIntervals					1280.6032		
1281.02	0.0704000000000633	RippleTimeIntervals					1281.0568		
1283.2016	0.051199999999880674	RippleTimeIntervals					1283.2264		
1286.0856	0.0543999999999869	RippleTimeIntervals					1286.0992		
1306.0296	0.08240000000000691	RippleTimeIntervals					1306.0944		
1307.04	0.05999999999994543	RippleTimeIntervals					1307.0528		
1315.4136	0.043199999999842476	RippleTimeIntervals					1315.44		
1319.664	0.04320000000006985	RippleTimeIntervals					1319.6904		
1328.1928	0.056800000000066575	RippleTimeIntervals					1328.2344		
1332.976	0.06079999999997199	RippleTimeIntervals					1333.004		
1334.412	0.06960000000003674	RippleTimeIntervals					1334.44		
1335.436	0.05920000000014625	RippleTimeIntervals					1335.4744		
1357.6872	0.061599999999998545	RippleTimeIntervals					1357.7176		
1362.0624	0.03520000000003165	RippleTimeIntervals					1362.0632		
1364.3584	0.048800000000028376	RippleTimeIntervals					1364.3744		
1373.4848	0.05600000000004002	RippleTimeIntervals					1373.5048		
1373.6568	0.05999999999994543	RippleTimeIntervals					1373.6672		
1378.7184	0.041600000000016735	RippleTimeIntervals					1378.7384		
1385.8536	0.06880000000001019	RippleTimeIntervals					1385.904		
1390.0776	0.048800000000028376	RippleTimeIntervals					1390.0904		
1398.2048	0.05279999999993379	RippleTimeIntervals					1398.2352		
1431.6552	0.16560000000004038	RippleTimeIntervals					1431.8144		
1436.8952	0.060000000000172804	RippleTimeIntervals					1436.9512		
1445.592	0.14079999999989923	RippleTimeIntervals					1445.7232		
1458.8144	0.15679999999997563	RippleTimeIntervals					1458.9656		
1474.5792	0.11920000000009168	RippleTimeIntervals					1474.5864		
1475.9032	0.08480000000008658	RippleTimeIntervals					1475.9328		
1498.8784	0.09999999999990905	RippleTimeIntervals					1498.9696		
1510.8288	0.06480000000010477	RippleTimeIntervals					1510.8688		
1522.1568	0.048800000000028376	RippleTimeIntervals					1522.1688		
1572.1056	0.04079999999999018	RippleTimeIntervals					1572.1208		
1658.2664	0.05520000000001346	RippleTimeIntervals					1658.2792		
1675.6496	0.044000000000096406	RippleTimeIntervals					1675.6624		
1682.532	0.12319999999999709	RippleTimeIntervals					1682.6208		
1690.1304	0.13760000000002037	RippleTimeIntervals					1690.148		
1692.4104	0.12640000000010332	RippleTimeIntervals					1692.4536		
1749.3624	0.13840000000004693	RippleTimeIntervals					1749.388		
1780.4152	0.12080000000014479	RippleTimeIntervals					1780.4576		
1791.7056	0.10639999999989413	RippleTimeIntervals					1791.7696		
1832.3304	0.05279999999993379	RippleTimeIntervals					1832.3632		
1845.5112	0.05760000000009313	RippleTimeIntervals					1845.5232		
1845.6888	0.11599999999998545	RippleTimeIntervals					1845.728		
1851.5336	0.05040000000008149	RippleTimeIntervals					1851.5496		
1852.1568	0.07359999999994216	RippleTimeIntervals					1852.1912		
1885.1472	0.033599999999978536	RippleTimeIntervals					1885.16		
1887.4744	0.0624000000000251	RippleTimeIntervals					1887.4832		
1889.1248	0.08639999999991232	RippleTimeIntervals					1889.1848		
1894.3504	0.041600000000016735	RippleTimeIntervals					1894.3752		
1894.6888	0.040000000000190994	RippleTimeIntervals					1894.6944		
1904.9592	0.046399999999948704	RippleTimeIntervals					1904.98		
1910.8128	0.04640000000017608	RippleTimeIntervals					1910.8328		
1911.0464	0.049600000000054933	RippleTimeIntervals					1911.0616		
1912.0672	0.06719999999995707	RippleTimeIntervals					1912.1088		
1913.0696	0.049600000000054933	RippleTimeIntervals					1913.1		
1913.9896	0.05919999999991887	RippleTimeIntervals					1914.0104		
1917.8152	0.06400000000007822	RippleTimeIntervals					1917.844		
1921.4224	0.06079999999997199	RippleTimeIntervals					1921.4424		
1923.1568	0.05279999999993379	RippleTimeIntervals					1923.1712		
1927.8168	0.043199999999842476	RippleTimeIntervals					1927.8304		
1928.1	0.048800000000028376	RippleTimeIntervals					1928.1064		
1936.3864	0.04719999999997526	RippleTimeIntervals					1936.3992		
1936.8984	0.06960000000003674	RippleTimeIntervals					1936.916		
1947.1264	0.03519999999980428	RippleTimeIntervals					1947.1408		
1947.2616	0.07119999999986248	RippleTimeIntervals					1947.2864		
1947.7032	0.07920000000012806	RippleTimeIntervals					1947.748		
1947.9344	0.04079999999999018	RippleTimeIntervals					1947.9576		
1951.1728	0.04399999999986903	RippleTimeIntervals					1951.1848		
1952.3888	0.04800000000000182	RippleTimeIntervals					1952.4272		
1952.636	0.0543999999999869	RippleTimeIntervals					1952.664		
1957.7952	0.05520000000001346	RippleTimeIntervals					1957.8152		
1961.8392	0.13760000000002037	UpDownStatesTimeIntervals						UP	
1962.0	48.0	SleepStates							NREMstate
1962.3664	0.3671999999999116	UpDownStatesTimeIntervals						UP	
1962.392	0.06320000000005166	RippleTimeIntervals					1962.4248		
1962.6592	0.04240000000004329	RippleTimeIntervals					1962.6848		
1964.6032	0.30960000000004584	UpDownStatesTimeIntervals						DOWN	
1964.9128	0.15679999999997563	UpDownStatesTimeIntervals						UP	
1964.976	0.04959999999982756	RippleTimeIntervals					1964.9936		
1965.276	0.5471999999999753	UpDownStatesTimeIntervals						DOWN	
1965.8232	0.17679999999995744	UpDownStatesTimeIntervals						UP	
1969.2504	0.3000000000001819	UpDownStatesTimeIntervals						UP	
1969.2864	0.04719999999997526	RippleTimeIntervals					1969.3112		
1969.5808	0.4272000000000844	UpDownStatesTimeIntervals						DOWN	
1972.8616	0.04719999999997526	RippleTimeIntervals					1972.8904		
1973.3576	0.04079999999999018	RippleTimeIntervals					1973.3656		
1977.2224	0.05199999999990723	UpDownStatesTimeIntervals						DOWN	
1977.2744	0.1351999999999407	UpDownStatesTimeIntervals						UP	
1978.7152	0.15439999999989595	UpDownStatesTimeIntervals						UP	
1978.7584	0.0543999999999869	RippleTimeIntervals					1978.7824		
1978.9696	0.03760000000011132	RippleTimeIntervals					1978.98		
1979.148	0.03280000000017935	RippleTimeIntervals					1979.1664		
1979.2352	0.42480000000000473	UpDownStatesTimeIntervals						DOWN	
1979.66	0.2967999999998483	UpDownStatesTimeIntervals						UP	
1979.692	0.04800000000000182	RippleTimeIntervals					1979.72		
1980.1904	0.06799999999998363	RippleTimeIntervals					1980.2312		
1980.4128	0.1431999999999789	UpDownStatesTimeIntervals						UP	
1981.152	0.09359999999992397	UpDownStatesTimeIntervals						DOWN	
1981.3792	0.12639999999987594	UpDownStatesTimeIntervals						UP	
1983.328	0.12959999999998217	UpDownStatesTimeIntervals						UP	
1983.8984	0.14159999999992579	UpDownStatesTimeIntervals						UP	
1984.9008	0.13200000000006185	UpDownStatesTimeIntervals						DOWN	
1985.0328	0.1408000000001266	UpDownStatesTimeIntervals						UP	
1985.3136	0.03840000000013788	RippleTimeIntervals					1985.3352		
1987.2504	0.34720000000015716	UpDownStatesTimeIntervals						UP	
1988.0096	0.04239999999981592	RippleTimeIntervals					1988.0112		
1988.4528	0.051199999999880674	RippleTimeIntervals					1988.4784		
1990.6024	0.14560000000005857	UpDownStatesTimeIntervals						UP	
1990.644	0.0624000000000251	RippleTimeIntervals					1990.6776		
1991.8168	0.1471999999998843	UpDownStatesTimeIntervals						UP	
1991.876	0.04320000000006985	RippleTimeIntervals					1991.8872		
1994.4864	0.2624000000000706	UpDownStatesTimeIntervals						UP	
1994.976	0.45839999999998327	UpDownStatesTimeIntervals						DOWN	
1998.5864	0.1528000000000702	UpDownStatesTimeIntervals						UP	
1998.6616	0.040000000000190994	RippleTimeIntervals					1998.6776		
1999.1424	0.13760000000002037	UpDownStatesTimeIntervals						UP	
1999.1912	0.06400000000007822	RippleTimeIntervals					1999.1968		
1999.3312	0.20879999999988286	UpDownStatesTimeIntervals						DOWN	
2000.1872	0.20719999999982974	UpDownStatesTimeIntervals						UP	
2001.2296	0.16240000000016153	UpDownStatesTimeIntervals						UP	
2002.2528	0.22000000000002728	UpDownStatesTimeIntervals						UP	
2002.8872	0.3144000000002052	UpDownStatesTimeIntervals						UP	
2005.6136	0.278400000000147	UpDownStatesTimeIntervals						UP	
2005.6608	0.05039999999985412	RippleTimeIntervals					2005.6784		
2005.8168	0.05039999999985412	RippleTimeIntervals					2005.8224		
2006.0256	0.20880000000011023	UpDownStatesTimeIntervals						DOWN	
2006.5064	0.13360000000011496	UpDownStatesTimeIntervals						UP	
2006.5448	0.07120000000008986	RippleTimeIntervals					2006.5688		
2007.3376	0.11279999999987922	UpDownStatesTimeIntervals						UP	
2007.9176	0.10560000000009495	UpDownStatesTimeIntervals						UP	
2007.972	0.04719999999997526	RippleTimeIntervals					2007.9792		
2008.2064	0.16560000000004038	UpDownStatesTimeIntervals						DOWN	
2008.372	0.1191999999998643	UpDownStatesTimeIntervals						UP	
2009.4048	0.14480000000003201	UpDownStatesTimeIntervals						UP	
2009.4656	0.056800000000066575	RippleTimeIntervals					2009.4936		
2010.2568	0.07679999999982101	RippleTimeIntervals					2010.3056		
2011.0	7.0	SleepStates							WAKEstate
2019.0	35.0	SleepStates							NREMstate
2019.5776	0.22879999999986467	UpDownStatesTimeIntervals						UP	
2019.992	0.20880000000011023	UpDownStatesTimeIntervals						UP	
2020.0256	0.044800000000122964	RippleTimeIntervals					2020.044		
2020.2272	0.30559999999991305	UpDownStatesTimeIntervals						DOWN	
2020.6584	0.1351999999999407	UpDownStatesTimeIntervals						UP	
2021.9144	0.06160000000022592	RippleTimeIntervals					2021.94		
2023.1928	0.05759999999986576	RippleTimeIntervals					2023.2112		
2023.7944	0.18080000000009022	UpDownStatesTimeIntervals						UP	
2023.86	0.07120000000008986	RippleTimeIntervals					2023.904		
2024.628	0.10640000000012151	UpDownStatesTimeIntervals						DOWN	
2024.7344	0.35839999999984684	UpDownStatesTimeIntervals						UP	
2024.784	0.04800000000000182	RippleTimeIntervals					2024.8016		
2027.6552	0.37360000000012406	UpDownStatesTimeIntervals						UP	
2027.6952	0.04719999999997526	RippleTimeIntervals					2027.7136		
2028.4216	0.1512000000000171	UpDownStatesTimeIntervals						UP	
2030.976	0.06319999999982429	RippleTimeIntervals					2031.0248		
2033.7192	0.15439999999989595	UpDownStatesTimeIntervals						UP	
2034.4312	0.17200000000002547	UpDownStatesTimeIntervals						UP	
2034.4856	0.03919999999993706	RippleTimeIntervals					2034.508		
2034.6432	0.09439999999995052	UpDownStatesTimeIntervals						DOWN	
2034.944	0.2400000000000091	UpDownStatesTimeIntervals						UP	
2034.996	0.048799999999801	RippleTimeIntervals					2035.0104		
2037.788	0.26559999999994943	UpDownStatesTimeIntervals						UP	
2038.1712	0.4408000000000811	UpDownStatesTimeIntervals						DOWN	
2038.612	0.2503999999998996	UpDownStatesTimeIntervals						UP	
2038.6512	0.06559999999990396	RippleTimeIntervals					2038.6776		
2039.3344	0.4095999999999549	UpDownStatesTimeIntervals						UP	
2039.7992	0.19440000000008695	UpDownStatesTimeIntervals						DOWN	
2042.0832	0.0543999999999869	RippleTimeIntervals					2042.1096		
2042.2072	0.12639999999987594	UpDownStatesTimeIntervals						UP	
2042.2656	0.04320000000006985	RippleTimeIntervals					2042.272		
2042.5888	0.04800000000000182	RippleTimeIntervals					2042.612		
2042.6544	0.18160000000011678	UpDownStatesTimeIntervals						UP	
2049.3816	0.04399999999986903	RippleTimeIntervals					2049.3904		
2049.5808	0.05359999999973297	RippleTimeIntervals					2049.6016		
2050.0448	0.04719999999997526	RippleTimeIntervals					2050.068		
2055.0	13.0	SleepStates							WAKEstate
2056.1568	0.05279999999993379	RippleTimeIntervals					2056.1752		
2056.5888	0.051199999999880674	RippleTimeIntervals					2056.6024		
2067.5464	0.0543999999999869	RippleTimeIntervals					2067.592		
2067.9384	0.04239999999981592	RippleTimeIntervals					2067.9632		
2069.0	35.0	SleepStates							NREMstate
2069.9232	0.1479999999996835	UpDownStatesTimeIntervals						UP	
2071.1944	0.14159999999992579	UpDownStatesTimeIntervals						UP	
2073.896	0.06239999999979773	RippleTimeIntervals					2073.9016		
2074.34	0.11439999999993233	UpDownStatesTimeIntervals						UP	
2075.2776	0.1408000000001266	UpDownStatesTimeIntervals						UP	
2076.4056	0.1408000000001266	UpDownStatesTimeIntervals						UP	
2076.4504	0.061599999999998545	RippleTimeIntervals					2076.4896		
2077.216	0.044800000000122964	RippleTimeIntervals					2077.2352		
2077.4392	0.04960000000028231	RippleTimeIntervals					2077.46		
2078.2488	0.1368000000002212	UpDownStatesTimeIntervals						UP	
2078.304	0.05600000000004002	RippleTimeIntervals					2078.3176		
2078.708	0.10719999999992069	UpDownStatesTimeIntervals						DOWN	
2078.8336	0.04960000000028231	RippleTimeIntervals					2078.8552		
2078.9416	0.1431999999999789	UpDownStatesTimeIntervals						UP	
2078.9992	0.040799999999762804	RippleTimeIntervals					2079.0232		
2079.728	0.31520000000000437	UpDownStatesTimeIntervals						UP	
2080.2144	0.16000000000030923	UpDownStatesTimeIntervals						DOWN	
2080.7632	0.1392000000000735	UpDownStatesTimeIntervals						UP	
2081.328	0.11040000000002692	UpDownStatesTimeIntervals						DOWN	
2081.4384	0.1768000000001848	UpDownStatesTimeIntervals						UP	
2082.3592	0.2816000000002532	UpDownStatesTimeIntervals						UP	
2084.4832	0.21920000000000073	UpDownStatesTimeIntervals						UP	
2084.5144	0.04559999999992215	RippleTimeIntervals					2084.5264		
2084.9664	0.04000000000041837	RippleTimeIntervals					2084.9792		
2085.2248	0.08399999999983265	UpDownStatesTimeIntervals						UP	
2085.6632	0.1815999999998894	UpDownStatesTimeIntervals						UP	
2085.704	0.05359999999973297	RippleTimeIntervals					2085.7192		
2086.18	0.10640000000012151	UpDownStatesTimeIntervals						UP	
2086.556	0.3287999999997737	UpDownStatesTimeIntervals						DOWN	
2087.248	0.12800000000015643	UpDownStatesTimeIntervals						UP	
2087.3008	0.03999999999996362	RippleTimeIntervals					2087.308		
2087.5456	0.12080000000014479	UpDownStatesTimeIntervals						DOWN	
2087.8024	0.14240000000017972	UpDownStatesTimeIntervals						UP	
2088.9248	0.3423999999999978	UpDownStatesTimeIntervals						UP	
2088.9944	0.023999999999887223	RippleTimeIntervals					2089.0056		
2090.3592	0.3304000000002816	UpDownStatesTimeIntervals						UP	
2090.5208	0.03440000000000509	RippleTimeIntervals					2090.5328		
2090.9504	0.08079999999972642	UpDownStatesTimeIntervals						DOWN	
2091.0312	0.21520000000009532	UpDownStatesTimeIntervals						UP	
2094.0736	0.061599999999998545	RippleTimeIntervals					2094.0904		
2095.4784	0.0543999999999869	RippleTimeIntervals					2095.5248		
2096.2552	0.03760000000011132	RippleTimeIntervals					2096.2744		
2096.3872	0.05600000000004002	RippleTimeIntervals					2096.4		
2096.684	0.15760000000000218	UpDownStatesTimeIntervals						UP	
2096.7384	0.07919999999967331	RippleTimeIntervals					2096.7896		
2097.3848	0.245600000000195	UpDownStatesTimeIntervals						UP	
2097.4072	0.03760000000011132	RippleTimeIntervals					2097.4168		
2097.8592	0.04320000000006985	RippleTimeIntervals					2097.8792		
2098.212	0.13760000000002037	UpDownStatesTimeIntervals						UP	
2098.9136	0.14400000000023283	UpDownStatesTimeIntervals						DOWN	
2099.0576	0.15599999999994907	UpDownStatesTimeIntervals						UP	
2099.7536	0.16240000000016153	UpDownStatesTimeIntervals						UP	
2099.8432	0.03920000000016444	RippleTimeIntervals					2099.856		
2102.0592	0.3007999999999811	UpDownStatesTimeIntervals						UP	
2105.0	728.0	SleepStates							WAKEstate
2142.2608	0.10959999999977299	RippleTimeIntervals					2142.348		
2142.7424	0.1087999999999738	RippleTimeIntervals					2142.8256		
2152.1576	0.04719999999997526	RippleTimeIntervals					2152.1656		
2152.9952	0.03440000000000509	RippleTimeIntervals					2153.0232		
2154.1832	0.11120000000028085	RippleTimeIntervals					2154.2576		
2163.4896	0.04320000000006985	RippleTimeIntervals					2163.5016		
2168.5456	0.07439999999996871	RippleTimeIntervals					2168.5952		
2178.5544	0.03519999999980428	RippleTimeIntervals					2178.5608		
2188.0112	0.04080000000021755	RippleTimeIntervals					2188.016		
2189.1384	0.05920000000014625	RippleTimeIntervals					2189.184		
2191.476	0.051199999999880674	RippleTimeIntervals					2191.508		
2193.0616	0.10320000000001528	RippleTimeIntervals					2193.1528		
2194.4072	0.10159999999996217	RippleTimeIntervals					2194.4696		
2197.46	0.052000000000134605	RippleTimeIntervals					2197.4928		
2208.8272	0.05279999999993379	RippleTimeIntervals					2208.8472		
2216.62	0.05040000000008149	RippleTimeIntervals					2216.6632		
2225.1984	0.06559999999990396	RippleTimeIntervals					2225.2536		
2232.9936	0.07280000000037035	RippleTimeIntervals					2233.0504		
2236.1864	0.041600000000016735	RippleTimeIntervals					2236.2112		
2240.6312	0.03600000000005821	RippleTimeIntervals					2240.6368		
2245.5144	0.04239999999981592	RippleTimeIntervals					2245.524		
2245.656	0.04399999999986903	RippleTimeIntervals					2245.6648		
2247.8896	0.0567999999998392	RippleTimeIntervals					2247.936		
2248.4928	0.05040000000008149	RippleTimeIntervals					2248.508		
2250.5416	0.07679999999982101	RippleTimeIntervals					2250.5776		
2255.9192	0.05040000000008149	RippleTimeIntervals					2255.9344		
2262.5032	0.05199999999967986	RippleTimeIntervals					2262.5416		
2267.0552	0.052000000000134605	RippleTimeIntervals					2267.092		
2267.9408	0.044800000000122964	RippleTimeIntervals					2267.9472		
2273.3776	0.045600000000376895	RippleTimeIntervals					2273.3904		
2281.3368	0.04640000000017608	RippleTimeIntervals					2281.3632		
2281.6232	0.04719999999997526	RippleTimeIntervals					2281.6368		
2285.6528	0.07120000000031723	RippleTimeIntervals					2285.7152		
2288.1448	0.047999999999774445	RippleTimeIntervals					2288.1488		
2290.9712	0.10080000000016298	RippleTimeIntervals					2290.9848		
2294.9264	0.05760000000009313	RippleTimeIntervals					2294.9648		
2305.096	0.044800000000122964	RippleTimeIntervals					2305.1144		
2309.4128	0.04399999999986903	RippleTimeIntervals					2309.448		
2314.228	0.06640000000015789	RippleTimeIntervals					2314.2696		
2324.1744	0.03680000000031214	RippleTimeIntervals					2324.2064		
2324.3712	0.0567999999998392	RippleTimeIntervals					2324.3832		
2326.4624	0.04640000000017608	RippleTimeIntervals					2326.4848		
2326.832	0.04080000000021755	RippleTimeIntervals					2326.8496		
2327.1968	0.058399999999892316	RippleTimeIntervals					2327.2248		
2327.768	0.05600000000004002	RippleTimeIntervals					2327.7984		
2330.8424	0.0543999999999869	RippleTimeIntervals					2330.8536		
2331.0536	0.0591999999996915	RippleTimeIntervals					2331.0776		
2344.5824	0.04720000000043001	RippleTimeIntervals					2344.6104		
2344.8544	0.07359999999971478	RippleTimeIntervals					2344.8976		
